Molecule_id,SMILES,total_donors,total_acceptors,architecture,molecular_weight,logp
p-DTPACO,O=C(c1ccc(C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,2,0,2D-0A,620.7520000000002,11.088199999999986
2TDBA-SBA,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(N4c5ccccc5C5(c6ccccc64)c4ccccc4N(c4cc6c7c(c4)Oc4ccc(C(C)(C)C)cc4B7c4cc(C(C)(C)C)ccc4O6)c4ccccc45)cc(c31)O2,2,0,2D-0A,1107.0249999999996,16.280899999999964
TPA-APm,c1ccc(N(c2ccccc2)c2ccc(-c3cnc4nc5c(nc4n3)-c3cccc4cccc-5c34)cc2)cc1,1,0,1D-0A,499.5770000000002,8.357200000000004
TPA-AP,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c(nc4c3)-c3cccc4cccc-5c34)cc2)cc1,1,1,D-A,497.6010000000002,9.567199999999994
TDBA-SBA,CC(C)(C)c1ccc(N2c3ccccc3C3(c4ccccc42)c2ccccc2N(c2cc4c5c(c2)Oc2ccc(C(C)(C)C)cc2B5c2cc(C(C)(C)C)ccc2O4)c2ccccc23)cc1,2,0,2D-0A,858.935,14.25579999999997
TPA-APy,c1ccc(N(c2ccccc2)c2ccc(-c3cnc4nc5c(nc4c3)-c3cccc4cccc-5c34)cc2)cc1,1,0,1D-0A,498.5890000000002,8.9622
TPD4PA,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2cc5c6c(c2B4c2ccccc2N3c2ccccc2)Oc2ccccc2B6c2ccccc2O5)cc1,3,0,Multi-D/A,779.5170000000003,9.966599999999998
o-Ac2BBP,CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccccc3C(=O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,2,0,2D-0A,700.8820000000003,12.36679999999998
TPA-PyF2,Cc1ccc(N(c2ccc(C3(c4cccnc4)c4cc(C(C)(C)C)ccc4-c4ccc(C(C)(C)C)cc43)cc2)c2ccc(C3(c4cccnc4)c4cc(C(C)(C)C)ccc4-c4ccc(C(C)(C)C)cc43)cc2)cc1,1,0,1D-0A,966.3699999999999,18.17101999999998
o-Px2BBP,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccccc1C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,4,0,Multi-D/A,648.7180000000003,11.299599999999986
D-BP-PXZ,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccccc1-c1ccccc1C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,4,0,Multi-D/A,724.8160000000001,12.966599999999978
BTD-PXZ,c1ccc2c(c1)Oc1ccccc1N2c1ccc2nsnc2c1,2,0,2D-0A,317.37300000000005,5.266800000000002
tBuCzDBA,Cc1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc(C)c1B1c2ccccc2B(c2c(C)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2C)c2ccccc21,2,0,2D-0A,938.9619999999996,13.650279999999979
5-Cz-Sac,CC(C)(C)N1C(=O)c2cc(-n3c4ccccc4c4ccccc43)ccc2S1(=O)=O,1,0,1D-0A,404.4910000000001,4.726700000000004
6-Cz-Sac,CC(C)(C)N1C(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc2S1(=O)=O,1,0,1D-0A,404.4910000000001,4.726700000000005
DiCz-Sac,CC(C)(C)N1C(=O)c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)cc2S1(=O)=O,2,0,2D-0A,569.6860000000003,7.823800000000007
2CM,CCCCCCCCn1c2ccccc2c2cc(Nc3nc(Nc4ccc5c(c4)c4ccccc4n5CCCCCCCC)nc(OC)n3)ccc21,2,1,D-A-D,695.9559999999998,12.304199999999982
CzoB,Cc1cc(C)c(B(c2ccccc2-n2c3ccccc3c3ccccc32)c2c(C)cc(C)cc2C)c(C)c1,1,0,1D-0A,491.4870000000003,7.150420000000007
CzBroB,Cc1cc(C)c(B(c2ccc(Br)cc2-n2c3ccccc3c3ccccc32)c2c(C)cc(C)cc2C)c(C)c1,1,0,1D-0A,570.3830000000002,7.912920000000009
PxCN,N#Cc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cncc1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1,4,1,Multi-D/A,618.6960000000001,11.438279999999983
AcCN,CC1(C)c2ccccc2N(c2ccc(-c3cncc(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)c3C#N)cc2)c2ccccc21,2,1,D-A-D,670.8600000000001,12.505479999999979
CzCNoB,Cc1cc(C)c(B(c2ccc(C#N)cc2-n2c3ccccc3c3ccccc32)c2c(C)cc(C)cc2C)c(C)c1,1,2,A-D-A,516.4970000000003,7.022100000000006
CNPP-TPA,N#Cc1nc2c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)nc3c3nc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3c2nc1C#N,2,3,Multi-D/A,768.884,12.743159999999978
SPAC-FO,O=C1c2ccc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)cc2-c2cc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)ccc21,2,0,2D-0A,839.0100000000001,15.190599999999966
DMAC-FO,CC1(C)c2ccccc2N(c2ccc3c(c2)-c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2C3=O)c2ccccc21,2,0,2D-0A,594.7580000000002,11.116199999999989
6AcBIQ,CC1(C)c2ccccc2N(c2ccc3c4c(cccc24)C(=O)N(c2ccccc2)C3=O)c2ccccc21,1,0,1D-0A,480.5670000000002,7.7495000000000065
PtB,CC(C)(C)c1ccc(-n2c(-c3ccc4ccc5cccc6ccc3c4c56)nc(-c3ccccc3)c2-c2ccccc2)cc1,0,0,Unknown,552.7210000000003,11.068199999999988
BCPBT,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)c3nsnc23)cc(-n2c3ccccc3c3ccccc32)c1,4,0,Multi-D/A,949.1549999999999,17.413699999999984
InDM,CN(C)c1ccc(-n2c(-c3ccccc3)nc(-c3ccccc3)c2-c2ccccc2)cc1,0,0,Unknown,415.5400000000001,6.939300000000006
PnB,CCCCc1ccc(-n2c(-c3ccc4ccc5cccc6ccc3c4c56)nc(-c3ccccc3)c2-c2ccccc2)cc1,0,0,Unknown,552.7210000000003,11.113299999999986
BANE,c1ccc(-c2ccc(-c3c4ccccc4c(-c4c5ccccc5c(-c5ccc(-c6ccccc6)cc5)c5ccccc45)c4ccccc34)cc2)cc1,0,0,Unknown,658.8440000000002,14.634399999999975
CBM,CCCCn1c2ccc(C=C(C#N)C#N)cc2c2cc(C=C(C#N)C#N)ccc21,1,4,Multi-D/A,375.4350000000001,5.455720000000005
DCzBNPh-1,N#Cc1ccc(-c2cccc(-c3ccc(C#N)c(-n4c5ccccc5c5ccccc54)c3)c2)cc1-n1c2ccccc2c2ccccc21,2,4,Multi-D/A,610.7200000000001,10.958159999999985
MCZ-P2-DTM,COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)cn2)cc1,1,0,1D-0A,666.8020000000001,11.128799999999986
DBTO-PTZ,O=S1(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2-c2cc(N3c4ccccc4Oc4ccccc43)ccc21,4,0,Multi-D/A,578.6490000000002,9.650799999999995
α-DMAC-DBP,CC1(C)c2ccccc2N(c2cccc3nc4c5ccccc5c5ccccc5c4nc23)c2ccccc21,1,2,A-D-A,487.60600000000017,9.198499999999997
α-2DMAC-DBP,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nc4c5ccccc5c5ccccc5c4nc23)c2ccccc21,2,2,2D-2A,694.8820000000001,13.30759999999997
β-DI-DBP,c1ccc(-n2c3ccccc3c3c2c2c4ccccc4n(-c4ccc5nc6c7ccccc7c7ccccc7c6nc5c4)c2c2c4ccccc4n(-c4ccccc4)c32)cc1,3,2,Multi-D/A,775.915,14.380699999999969
DIC-TRZ,c1ccc(-c2nc(-c3ccccc3)nc(-n3c4ccccc4c4ccc5c6ccccc6n(-c6ccccc6)c5c43)n2)cc1,2,1,D-A-D,563.6640000000002,9.399799999999995
PO-TPA,CC(C)(C)c1ccc(N(c2ccc(-c3cc4c(cc3C#N)=NC3c5ccc(P(=O)(c6ccccc6)c6ccccc6)nc5-c5nc(P(=O)(c6ccccc6)c6ccccc6)ccc5C3N=4)cc2)c2ccc(C(C)(C)C)cc2)cc1,1,2,A-D-A,1065.211,13.074679999999978
DMAC-Cz-TTR,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2n3-c2ccc3c(c2)S(=O)(=O)c2ccccc2S3(=O)=O)c2ccccc21,3,0,Multi-D/A,860.0730000000002,12.980899999999977
DCzPO,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc(-n2c3ccc(C)cc3c3cc(C)ccc32)c1P(=O)(c1ccccc1)c1ccccc1,2,0,2D-0A,664.7890000000003,10.753879999999992
IQ-oTPA,O=C1c2ccccc2-c2nc3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3nc21,2,1,D-A-D,718.8600000000001,13.114799999999976
2C,N#CC(C#N)=Cc1ccc(-c2ccc3ccc4cccc5ccc2c3c45)cc1F,0,2,0D-2A,372.4020000000001,6.820660000000004
C-H,N#CC(C#N)=Cc1c(F)cc(-c2ccc3ccc4cccc5ccc2c3c45)cc1F,0,2,0D-2A,390.3920000000001,6.959760000000003
PSPP,O=S(=O)(c1cccnc1)c1cccc(N2c3ccccc3Oc3ccccc32)c1,2,0,2D-0A,400.4590000000001,5.489900000000004
2DN,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(N3c4ccccc4C(C)(C)c4ccccc43)cc3cc(N4c5ccccc5C(C)(C)c5ccccc54)cc(c23)C1=O,2,0,2D-0A,772.0049999999999,14.105399999999968
PSPBP,O=S(=O)(c1cccnc1)c1cc(N2c3ccccc3Oc3ccccc32)cc(N2c3ccccc3Oc3ccccc32)c1,4,0,Multi-D/A,581.6530000000002,9.0654
2PN,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(N3c4ccccc4Oc4ccccc43)cc3cc(N4c5ccccc5Oc5ccccc54)cc(c23)C1=O,4,0,Multi-D/A,719.8410000000001,13.038199999999975
pCbz-PYR,c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2cc(-n3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc43)ncn2)cc1,2,1,D-A-D,714.8720000000001,13.338799999999972
PPI-An-NPIM,c1ccc(-c2nc(-c3ccccc3)n(-c3ccc(-c4c5ccccc5c(-c5ccc(-c6nc7c8ccccc8c8ccccc8c7n6-c6ccccc6)cc5)c5ccccc45)cc3)c2-c2ccccc2)cc1,0,0,Unknown,917.1280000000002,17.825999999999983
2PS-2FPh,Fc1cc(N2c3ccccc3Sc3ccccc32)c(F)cc1N1c2ccccc2Sc2ccccc21,4,0,Multi-D/A,508.61800000000017,9.833599999999993
9CzTPE,C(=Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,1,0,1D-0A,599.7770000000003,11.961499999999983
2CzTPE,CCn1c2ccccc2c2ccc(-c3ccc(C=Cc4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)cc3)cc21,1,0,1D-0A,627.8310000000002,12.65919999999998
FTAT-FBO,O=P(c1ccccc1)(c1ccccc1)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0,0,Unknown,536.6870000000001,4.703400000000005
DmPy-PPI,c1ccc(-n2c(-c3ccc(-c4cc(-c5cccc(-c6cccnc6)c5)cc(-c5cccc(-c6cccnc6)c5)c4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,0,0,Unknown,752.921,14.123899999999974
mCP-BmPy,CC(C)(C)c1ccc2c(c1)C(c1cc(-c3cccnc3)cc(-c3cccnc3)c1)(c1ccc3c(c1)c1ccccc1n3-c1cccc(-n3c4ccccc4c4ccccc43)c1)c1cc(C(C)(C)C)ccc1-2,2,0,2D-0A,915.1969999999998,16.96289999999997
mCP-Py,CC(C)(C)c1ccc2c(c1)C(c1cccnc1)(c1ccc3c(c1)c1ccccc1n3-c1cccc(-n3c4ccccc4c4ccccc43)c1)c1cc(C(C)(C)C)ccc1-2,2,0,2D-0A,762.013,14.233899999999968
mCP-Ph,CC(C)(C)c1ccc2c(c1)C(c1ccccc1)(c1ccc3c(c1)c1ccccc1n3-c1cccc(-n3c4ccccc4c4ccccc43)c1)c1cc(C(C)(C)C)ccc1-2,2,0,2D-0A,761.025,14.838899999999967
DMTAC,Cc1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)c3c(N)cc4c5ccccc5c(N)cc4c3c2-c2ccc(C)c(C)c2)cc1C,0,0,Unknown,618.8240000000002,12.212279999999986
IPTAC,Cc1ccc(-c2c(-c3ccc(C(C)C)cc3)c(-c3ccc(C(C)C)cc3)c3c(c(N)cc4c5ccccc5c(N)cc43)c2-c2ccc(C)cc2)cc1,0,0,Unknown,674.9320000000001,13.842239999999974
TBTAC,Cc1ccccc1-c1c(-c2ccc(C(C)(C)C)cc2)c(-c2ccc(C(C)(C)C)cc2)c2c(c(N)cc3c4ccccc4c(N)cc32)c1-c1ccccc1C,0,0,Unknown,702.9860000000001,14.190439999999972
p2Cz2Trz,c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)cc3-n3c4ccccc4c4ccccc43)n2)cc1,2,2,2D-2A,871.0199999999999,14.252799999999974
m2Cz2Trz,c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)n2)cc1,2,2,2D-2A,871.02,14.252799999999972
"2,4-CzPyCl3",Clc1nc(-n2c3ccccc3c3ccccc32)c(Cl)c(-n2c3ccccc3c3ccccc32)c1Cl,2,0,2D-0A,512.8270000000002,9.235999999999994
DMAC-PCN,CC1(C)c2ccccc2N(c2ccc(-c3c(C#N)c(-c4ccccc4)nc(-c4ccccc4)c3C#N)cc2)c2ccccc21,1,2,A-D-A,564.6920000000001,9.935059999999995
2PXZP,Cn1cnc2c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc21,4,1,Multi-D/A,648.7260000000001,10.848299999999988
"2,4,6-CzPyCl2",Clc1c(-n2c3ccccc3c3ccccc32)nc(-n2c3ccccc3c3ccccc32)c(Cl)c1-n1c2ccccc2c2ccccc21,3,0,Multi-D/A,643.5770000000002,11.679699999999983
1PXZP,Cn1cnc2c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)ncnc21,2,1,D-A-D,391.4340000000001,5.605800000000004
"3,6-T2C",N#Cc1ccc(-c2nc3c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4c3n2-c2ccc(C#N)cc2)cc1,2,4,Multi-D/A,907.093,17.015859999999975
"3,6-TC",N#Cc1ccc(-c2nc3c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4c3n2-c2ccccc2)cc1,2,2,2D-2A,882.0830000000001,17.144179999999977
Ph-CF3,c1ccc2c(c1)c1ccccc1n2-c1ccc(Nc2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,2,0,2D-0A,499.6170000000002,9.624399999999994
arylene,c1ccc2c(c1)c1ccccc1n2-c1ccc(Nc2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,2,0,2D-0A,499.6170000000002,9.624399999999994
TS-1,O=S(=O)(c1ccccc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,1,0,1D-0A,383.4720000000001,5.616500000000005
"3,6-MeCzOXD",Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccccc1-c1nnc(-c2ccccc2-n2c3ccc(C)cc3c3cc(C)ccc32)o1,2,0,2D-0A,608.7450000000002,10.831479999999987
p-PO15NCzDPA,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2c3ccccc3c(-c3ccc(-n4c5cccnc5c5cccnc54)cc3)c3ccccc23)cc1,0,0,Unknown,697.7780000000001,10.853499999999988
"2,7-MeCzOXD",Cc1ccc2c3ccc(C)cc3n(-c3ccccc3-c3nnc(-c4ccccc4-n4c5cc(C)ccc5c5ccc(C)cc54)o3)c2c1,2,0,2D-0A,608.7450000000002,10.831479999999987
BPCN-Cz2Ph,N#Cc1ccccc1-c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1,1,2,A-D-A,496.61300000000017,9.656379999999995
o-CzOXD,c1ccc(-n2c3ccccc3c3ccccc32)c(-c2nnc(-c3ccccc3-n3c4ccccc4c4ccccc43)o2)c1,2,0,2D-0A,552.6370000000002,9.597799999999994
BPCN-2Cz,N#Cc1ccccc1-c1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc32)cc1,2,2,2D-2A,585.7100000000003,11.086479999999984
Cbz-MI,CCCCCCN1C(=O)C(c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)=C(c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)C1=O,2,0,2D-0A,816.017,14.07469999999997
DBFDPO,O=P(c1ccccc1)(c1ccccc1)c1cccc2c1oc1c(P(=O)(c3ccccc3)c3ccccc3)cccc12,0,0,Unknown,568.5490000000002,6.864800000000007
XCBP,Cc1cc(-n2c3ccccc3c3ccccc32)c(C)cc1-c1ccc(C(=O)c2ccccc2)cc1,1,0,1D-0A,451.5690000000002,8.298540000000004
Cbz-PYR,c1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3ccccc32)ncn1,2,1,D-A-D,410.4800000000001,6.670800000000004
tCbz-mPYRs,CSc1nc(-n2c3ccc(C(C)(C)C)cc3c3c(C(C)(C)C)cccc32)c(C)c(-n2c3ccc(C(C)(C)C)cc3c3c(C(C)(C)C)cccc32)n1,2,1,D-A-D,695.033,12.891119999999976
PCBP,O=C(c1ccccc1)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1,0,1D-0A,423.5150000000001,7.6817000000000055
MeCZ-TRZ,Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2nc(-c3ccc(-n4c5ccccc5c5cc(C)ccc54)c(C)c3)nc(-c3ccc(-n4c5ccccc5c5cc(C)ccc54)c(C)c3)n2)cc1C,3,1,Multi-D/A,889.1189999999998,16.014419999999966
3ca,COc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)c(-c3nc4ccccc4[nH]3)s2)cc1,0,0,Unknown,450.48500000000007,7.6528000000000045
2MeCZ-TRZ,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2nc(-c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)c(C)c3)nc(-c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)c(C)c3)n2)cc1C,3,1,Multi-D/A,931.1999999999997,16.93967999999997
CZ-TRZ,Cc1cc(-c2nc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C)c3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C)c3)n2)ccc1-n1c2ccccc2c2ccccc21,3,1,Multi-D/A,847.0379999999999,15.08915999999997
DMAC-AQ,CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccccc2C3=O)c2ccccc21,1,0,1D-0A,415.4920000000001,6.571100000000006
DTPTCzDP-CN,CC(C)(C)c1nc(-c2ccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)c(C#N)c2)nc(C(C)(C)C)n1,3,3,Multi-D/A,794.0189999999998,14.041979999999967
mP2MPC,Cc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c(C)cc1-c1cccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)c1,1,0,1D-0A,715.9000000000001,14.046839999999973
XPhos,CC(C)C1=CC(C(C)C)=C(c2ccccc2)C(C(C)C)(P(C2CCCCC2)C2CCCCC2)C1,0,0,Unknown,478.74500000000046,10.62439999999999
TPXZ-as-TAZ,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n2)cc1,6,0,Multi-D/A,852.954,15.599099999999968
2Trz6CNDBT,N#Cc1cccc2c1sc1ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc12,0,3,Multi-D/A,440.5310000000001,7.112180000000005
TPAPyPI,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4cccc(-c5ccc6ccc7cccc8ccc5c6c78)c4)cc3)cc2)cc1,1,0,1D-0A,814.004,16.700099999999978
TPACzPI,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4cccc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)c4)cc3)cc2)cc1,2,0,2D-0A,855.057,16.899799999999974
NA-TNA,CC(C)(C)c1ccc(N2C(=O)c3cccc4c(/C=C/c5ccc6cc(N(c7ccccc7)c7ccccc7)ccc6c5)ccc(c34)C2=O)cc1,1,0,1D-0A,648.8060000000002,11.731299999999983
CzPrSBI,O=C1c2ccccc2S(=O)(=O)N1CCCn1c2ccccc2c2ccccc21,1,0,1D-0A,390.46400000000006,4.029300000000003
m-CzCNDMT,Cc1cc(-c2cccc(-n3c4ccccc4c4cc(C#N)ccc43)c2)c(C)cc1-c1cccc(-n2c3ccccc3c3cc(C#N)ccc32)c1,2,4,Multi-D/A,638.774,11.574999999999982
DTXO-TPA2,Cc1cc(N(c2ccccc2)c2cccc3ccccc23)ccc1-c1ccc(N(c2ccccc2)c2cccc3ccccc23)cc1C,2,0,2D-0A,616.8080000000001,13.216439999999976
24PQ-Cz,c1ccc2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1,2,1,D-A-D,612.7360000000002,11.157999999999985
SFPC,O=S(=O)(c1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,3,0,Multi-D/A,580.7340000000003,9.550899999999995
2CzMC,COc1cc(=O)oc2cc3c(cc12)c1ccccc1n3-c1ccccc1,1,0,1D-0A,341.36600000000004,4.898700000000003
PPI-PIM-2,FC(F)(F)c1ccc(-n2c(-c3ccc(-c4ccc(-n5c(-c6ccccc6)nc(-c6ccccc6)c5-c5ccccc5)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,0,0,Unknown,808.907,14.871399999999975
4CzMC,COc1cc(=O)oc2c1ccc1c2c2ccccc2n1-c1ccccc1,1,0,1D-0A,341.36600000000004,4.898700000000003
PPI-PIM-1,FC(F)(F)c1ccc(-n2c(-c3ccc(-c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)n5-c5ccccc5)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,0,0,Unknown,808.907,14.871399999999975
CzTPA,c1ccc(N(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,2,0,2D-0A,410.5200000000001,8.253500000000003
SFX-bPy,c1ccc2c(c1)Oc1ccc(-c3ccc4ccccc4n3)cc1C21c2ccccc2-c2ccccc21,0,0,Unknown,459.54800000000023,8.370600000000003
t–BuCz2BP,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,2,0,2D-0A,737.044,14.301799999999966
SAF-2CzB,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc3c(c2)C2(c4cc(-c5ccc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)cc5)ccc4-3)c3ccccc3N(c3ccccc3)c3ccccc32)cc1,3,0,Multi-D/A,1114.5339999999997,22.551100000000027
F-2CzB,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc3c(c2)C(C)(C)c2cc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)ccc2-3)cc1,2,0,2D-0A,901.2949999999998,18.711099999999988
SAF-CzB,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc3c(c2)C2(c4ccccc4-3)c3ccccc3N(c3ccccc3)c3ccccc32)cc1,2,0,2D-0A,761.0250000000002,15.191999999999965
BPy-TP2,c1ccc(-c2ccc(-c3ccc4c5ccc(-c6ccc(-c7ccccn7)nc6)cc5c5ccccc5c4c3)cn2)nc1,0,0,Unknown,536.6380000000001,9.394199999999996
Cz–AQ,O=C1c2ccccc2C(=O)c2cc(-n3c4ccccc4c4ccccc43)ccc21,1,0,1D-0A,373.4110000000001,5.5591000000000035
-ph-pCzAnBzt,Cc1cc(-c2c3ccccc3c(-c3ccc(C#N)cc3)c3ccccc23)c(C)cc1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,1,2,A-D-A,624.7870000000001,12.579619999999979
PyI,c1cc2ccc3cccc4c5[nH]cnc5c(c1)c2c34,0,0,Unknown,242.28099999999998,4.460300000000002
DVCz-2CzCN,C=Cc1ccc(COc2cccc3c2c2ccccc2n3CCCCCCOc2cccc3c2c2ccccc2n3-c2cccc(-n3c4ccccc4c4c(OCCCCCCn5c6ccccc6c6c(OCc7ccc(C=C)cc7)cccc65)cccc43)c2C#N)cc1,4,2,Multi-D/A,1228.5499999999997,21.691080000000017
ATDBT,c1ccc(-c2c3ccccc3c(-c3ccc(-n4c5ccccc5c5c6sc7ccccc7c6ccc54)cc3)c3ccccc23)cc1,1,0,1D-0A,601.7740000000002,12.791999999999978
DPhBCz,c1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc32)cc1,2,0,2D-0A,484.60200000000015,9.547799999999995
AcHPM,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)ncn3)cc2)c2ccccc21,2,1,D-A-D,646.8380000000001,12.028799999999983
PhCO-DMAC,CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccccc3)cc2)c2ccccc21,1,0,1D-0A,389.49800000000005,7.026700000000006
Diphenylsulfane,c1ccc(-c2cccc(-c3nc(-c4cccc(-c5ccccc5)c4)nc(-c4cccc(-c5ccccc5)c4)n3)c2)cc1,0,1,0D-1A,537.6660000000002,9.873599999999994
