molecule,environment,method,S1_energy_eV,S1_wavelength_nm,S1_osc_strength,T1_energy_eV,T1_wavelength_nm,Delta_E_ST_eV,HOMO_eV,LUMO_eV,HOMO_LUMO_gap_eV
m2Cz2Trz,gas,stddft,3.451,359.2,0.193,3.202,387.2,0.2490000000000001,-14.186,-7.729,6.457
m2Cz2Trz,toluene,stda,3.666,338.2,0.2158,3.367,368.2,0.29899999999999993,-14.045,-7.528,6.517
m2Cz2Trz,toluene,stddft,3.644,340.3,0.202,3.35,370.2,0.29400000000000004,-14.045,-7.528,6.517
mAP,gas,stda,4.095,302.7,0.0077,3.41,363.6,0.6849999999999996,-13.554,-6.269,7.285
mAP,gas,stddft,4.047,306.3,0.1246,3.378,367.1,0.6689999999999996,-13.554,-6.269,7.285
mAP,toluene,stda,4.082,303.8,0.0939,3.385,366.3,0.6970000000000001,-13.394,-6.043,7.351
mAP,toluene,stddft,4.026,307.9,0.0591,3.353,369.8,0.6729999999999996,-13.394,-6.043,7.351
mCBP,gas,stda,3.918,316.5,0.1474,3.443,360.1,0.4750000000000001,-14.212,-6.767,7.444999999999999
mCBP,gas,stddft,3.853,321.8,0.1266,3.42,362.5,0.4330000000000003,-14.212,-6.767,7.444999999999999
mCBP,toluene,stda,3.907,317.4,0.1438,3.423,362.2,0.484,-14.125,-6.651,7.474
mCBP,toluene,stddft,3.84,322.9,0.1234,3.4,364.7,0.43999999999999995,-14.125,-6.651,7.474
mCP,gas,stda,3.906,317.5,0.3371,3.415,363.1,0.4910000000000001,-14.199,-6.645,7.554
mCP,gas,stddft,3.841,322.8,0.2854,3.391,365.7,0.4500000000000002,-14.199,-6.645,7.554
mCP,toluene,stda,3.889,318.8,0.3023,3.394,365.3,0.49499999999999966,-14.103,-6.562,7.5409999999999995
mCP,toluene,stddft,3.821,324.5,0.2549,3.37,367.9,0.45100000000000007,-14.103,-6.562,7.5409999999999995
mCP-BP-DMAC,gas,stda,3.106,399.2,0.0166,2.743,451.9,0.363,-13.134,-7.604,5.53
mCP-BP-DMAC,gas,stddft,3.069,404.0,0.0142,2.713,457.1,0.35599999999999987,-13.134,-7.604,5.53
mCP-BP-DMAC,toluene,stda,3.115,398.0,0.0174,2.751,450.8,0.3640000000000003,-13.131,-7.559,5.572
mCP-BP-DMAC,toluene,stddft,3.078,402.9,0.0135,2.719,456.0,0.359,-13.131,-7.559,5.572
mCP-BmPy,gas,stda,3.887,319.0,0.3402,3.426,361.9,0.46099999999999985,-14.183,-7.006,7.177
mCP-BmPy,gas,stddft,3.828,323.9,0.2773,3.402,364.4,0.4259999999999997,-14.183,-7.006,7.177
mCP-BmPy,toluene,stda,3.777,328.3,0.3317,3.379,366.9,0.39800000000000013,-14.006,-6.932,7.074
mCP-BmPy,toluene,stddft,3.712,334.0,0.2795,3.357,369.4,0.355,-14.006,-6.932,7.074
mCP-Ph,gas,stda,3.839,322.9,0.3221,3.427,361.8,0.4119999999999999,-14.163,-6.728,7.4350000000000005
mCP-Ph,gas,stddft,3.78,328.0,0.2761,3.405,364.1,0.375,-14.163,-6.728,7.4350000000000005
mCP-Ph,toluene,stda,3.81,325.5,0.3078,3.39,365.8,0.41999999999999993,-14.004,-6.577,7.427
mCP-Ph,toluene,stddft,3.744,331.1,0.2599,3.367,368.2,0.3770000000000002,-14.004,-6.577,7.427
mCP-Py,gas,stda,3.897,318.2,0.3082,3.421,362.4,0.476,-14.166,-6.787,7.3790000000000004
mCP-Py,gas,stddft,3.837,323.1,0.2147,3.398,364.9,0.43900000000000006,-14.166,-6.787,7.3790000000000004
mCP-Py,toluene,stda,3.807,325.7,0.3283,3.388,365.9,0.41900000000000004,-14.021,-6.642,7.3790000000000004
mCP-Py,toluene,stddft,3.743,331.3,0.2782,3.366,368.3,0.3769999999999998,-14.021,-6.642,7.3790000000000004
mCz-TAn-CN,gas,stda,3.223,384.7,0.5396,2.301,538.8,0.9219999999999997,-14.246,-8.016,6.23
mCz-TAn-CN,gas,stddft,3.072,403.5,0.391,2.236,554.6,0.8359999999999999,-14.246,-8.016,6.23
mCz-TAn-CN,toluene,stda,3.29,376.8,0.5226,2.325,533.2,0.9649999999999999,-14.12,-7.801,6.318999999999999
mCz-TAn-CN,toluene,stddft,3.14,394.9,0.3803,2.259,548.7,0.8810000000000002,-14.12,-7.801,6.318999999999999
mDPBPZ-DPXZ,gas,stda,2.87,432.0,0.6926,2.613,474.6,0.2570000000000001,-13.199,-8.507,4.692
mDPBPZ-DPXZ,gas,stddft,2.849,435.1,0.6329,2.601,476.6,0.24800000000000022,-13.199,-8.507,4.692
mDPBPZ-DPXZ,toluene,stda,2.923,424.1,0.6392,2.684,461.9,0.23899999999999988,-13.138,-8.446,4.692
mDPBPZ-DPXZ,toluene,stddft,2.905,426.8,0.5914,2.673,463.8,0.23199999999999976,-13.138,-8.446,4.692
mP2MPC,gas,stda,3.812,325.3,0.3059,3.419,362.6,0.3929999999999998,-14.164,-6.978,7.186
mP2MPC,gas,stddft,3.767,329.1,0.2609,3.391,365.7,0.3759999999999999,-14.164,-6.978,7.186
mP2MPC,toluene,stda,3.777,328.2,0.2825,3.387,366.1,0.3900000000000001,-14.127,-6.93,7.197000000000001
mP2MPC,toluene,stddft,3.734,332.1,0.2578,3.363,368.6,0.371,-14.127,-6.93,7.197000000000001
mPTBC,gas,stda,2.986,415.2,0.2837,2.705,458.4,0.28100000000000014,-13.527,-7.894,5.632999999999999
mPTBC,gas,stddft,2.962,418.5,0.2502,2.694,460.2,0.26800000000000024,-13.527,-7.894,5.632999999999999
mPTBC,toluene,stda,2.949,420.4,0.2783,2.671,464.2,0.278,-13.268,-7.741,5.527000000000001
mPTBC,toluene,stddft,2.926,423.8,0.246,2.661,466.0,0.2650000000000001,-13.268,-7.741,5.527000000000001
mPXTMP,gas,stda,3.871,320.3,0.0007,3.455,358.9,0.4159999999999999,-13.771,-6.449,7.322000000000001
mPXTMP,gas,stddft,3.836,323.2,0.0006,3.427,361.8,0.4089999999999998,-13.771,-6.449,7.322000000000001
mPXTMP,toluene,stda,3.902,317.7,0.0019,3.485,355.8,0.41700000000000026,-13.831,-6.456,7.374999999999999
mPXTMP,toluene,stddft,3.867,320.6,0.0018,3.457,358.7,0.41000000000000014,-13.831,-6.456,7.374999999999999
mTPA-PPI,gas,stda,3.791,327.0,0.5561,3.428,361.7,0.363,-13.727,-6.968,6.759
mTPA-PPI,gas,stddft,3.754,330.2,0.4782,3.397,365.0,0.3570000000000002,-13.727,-6.968,6.759
mTPA-PPI,toluene,stda,3.748,330.8,0.5607,3.383,366.5,0.3650000000000002,-13.561,-6.923,6.638
mTPA-PPI,toluene,stddft,3.71,334.2,0.4756,3.357,369.3,0.35299999999999976,-13.561,-6.923,6.638
mTPA–PPI,gas,stda,3.794,326.8,0.5346,3.432,361.2,0.3620000000000001,-13.726,-6.964,6.7620000000000005
mTPA–PPI,gas,stddft,3.757,330.0,0.4594,3.402,364.4,0.355,-13.726,-6.964,6.7620000000000005
mTPA–PPI,toluene,stda,3.749,330.8,0.5946,3.385,366.2,0.3640000000000003,-13.565,-6.93,6.635
mTPA–PPI,toluene,stddft,3.711,334.1,0.5021,3.36,369.0,0.351,-13.565,-6.93,6.635
o-Ac2BBP,gas,stda,3.313,374.2,0.2593,2.78,446.0,0.5330000000000004,-13.582,-7.817,5.765000000000001
o-Ac2BBP,gas,stddft,3.294,376.4,0.2864,2.749,451.1,0.5449999999999999,-13.582,-7.817,5.765000000000001
o-Ac2BBP,toluene,stda,3.233,383.5,0.0667,3.106,399.1,0.12700000000000022,-13.32,-7.823,5.497
o-Ac2BBP,toluene,stddft,3.226,384.4,0.0641,3.099,400.1,0.12699999999999978,-13.32,-7.823,5.497
o-CzOXD,gas,stda,3.756,330.1,0.3198,3.415,363.1,0.34099999999999975,-14.093,-7.432,6.661
o-CzOXD,gas,stddft,3.73,332.4,0.2658,3.391,365.6,0.33899999999999997,-14.093,-7.432,6.661
o-CzOXD,toluene,stda,3.725,332.9,0.2886,3.38,366.8,0.3450000000000002,-14.053,-7.352,6.7010000000000005
o-CzOXD,toluene,stddft,3.698,335.3,0.2559,3.356,369.4,0.3420000000000001,-14.053,-7.352,6.7010000000000005
o-PCzTPD,gas,stda,3.721,333.2,0.2236,3.276,378.4,0.4450000000000003,-14.022,-7.237,6.785
o-PCzTPD,gas,stddft,3.699,335.2,0.2044,3.239,382.8,0.45999999999999996,-14.022,-7.237,6.785
o-PCzTPD,toluene,stda,3.756,330.1,0.0276,3.335,371.8,0.4209999999999998,-13.757,-6.866,6.891
o-PCzTPD,toluene,stddft,3.71,334.2,0.0301,3.298,376.0,0.4119999999999999,-13.757,-6.866,6.891
o-Px2BBP,gas,stda,2.777,446.4,0.3445,2.386,519.6,0.391,-13.088,-7.877,5.210999999999999
o-Px2BBP,gas,stddft,2.742,452.2,0.3008,2.371,522.9,0.371,-13.088,-7.877,5.210999999999999
o-Px2BBP,toluene,stda,2.98,416.1,0.3215,2.681,462.5,0.29899999999999993,-13.112,-7.952,5.16
o-Px2BBP,toluene,stddft,2.963,418.5,0.2852,2.671,464.3,0.29200000000000026,-13.112,-7.952,5.16
o-TPA-AP-TPA,gas,stda,3.127,396.5,0.8104,2.213,560.2,0.9139999999999997,-13.622,-7.876,5.7459999999999996
o-TPA-AP-TPA,gas,stddft,3.008,412.2,0.5779,2.145,578.1,0.863,-13.622,-7.876,5.7459999999999996
o-TPA-AP-TPA,toluene,stda,3.107,399.1,0.8245,2.199,563.8,0.9080000000000004,-13.425,-7.693,5.732000000000001
o-TPA-AP-TPA,toluene,stddft,2.989,414.8,0.5899,2.131,581.8,0.8580000000000001,-13.425,-7.693,5.732000000000001
oCBP,gas,stda,3.858,321.3,0.1346,3.378,367.0,0.48,-13.797,-6.612,7.1850000000000005
oCBP,gas,stddft,3.79,327.1,0.1134,3.356,369.5,0.43400000000000016,-13.797,-6.612,7.1850000000000005
oCBP,toluene,stda,3.816,324.9,0.143,3.328,372.5,0.488,-13.572,-6.334,7.2379999999999995
oCBP,toluene,stddft,3.748,330.8,0.1175,3.306,375.1,0.44200000000000017,-13.572,-6.334,7.2379999999999995
oDTBPZ-DPXZ,gas,stda,2.985,415.3,0.6449,2.736,453.2,0.24899999999999967,-13.169,-8.352,4.817
oDTBPZ-DPXZ,gas,stddft,2.966,418.0,0.5947,2.724,455.2,0.242,-13.169,-8.352,4.817
oDTBPZ-DPXZ,toluene,stda,3.042,407.6,0.5814,2.813,440.8,0.22899999999999965,-13.135,-8.301,4.834
oDTBPZ-DPXZ,toluene,stddft,3.025,409.9,0.5435,2.801,442.6,0.22399999999999975,-13.135,-8.301,4.834
oDTPA-DTPZ,gas,stda,2.98,416.1,0.0413,2.495,496.9,0.4849999999999999,-13.609,-8.195,5.414
oDTPA-DTPZ,gas,stddft,2.906,426.6,0.0295,2.456,504.8,0.4500000000000002,-13.609,-8.195,5.414
oDTPA-DTPZ,toluene,stda,3.07,403.8,0.0355,2.549,486.3,0.5209999999999999,-13.507,-8.177,5.33
oDTPA-DTPZ,toluene,stddft,2.993,414.2,0.0251,2.508,494.4,0.4849999999999999,-13.507,-8.177,5.33
oPTBC,gas,stda,2.726,454.8,0.0935,2.573,481.8,0.15300000000000002,-13.466,-7.728,5.7379999999999995
oPTBC,gas,stddft,2.713,457.0,0.0811,2.566,483.1,0.14700000000000024,-13.466,-7.728,5.7379999999999995
oPTBC,toluene,stda,2.711,457.3,0.0915,2.56,484.3,0.1509999999999998,-13.05,-7.42,5.630000000000001
oPTBC,toluene,stddft,2.698,459.5,0.0798,2.553,485.6,0.14500000000000002,-13.05,-7.42,5.630000000000001
oTPAPO-DTPZ,gas,stda,2.96,418.9,0.049,2.466,502.8,0.4939999999999998,-13.576,-8.194,5.382
oTPAPO-DTPZ,gas,stddft,2.883,430.0,0.0355,2.426,511.2,0.45699999999999985,-13.576,-8.194,5.382
oTPAPO-DTPZ,toluene,stda,3.021,410.4,0.0497,2.51,493.9,0.5110000000000001,-13.519,-8.243,5.276
oTPAPO-DTPZ,toluene,stddft,2.942,421.4,0.0368,2.469,502.1,0.4730000000000003,-13.519,-8.243,5.276
p-DHMPA,gas,stda,3.254,381.0,0.4532,2.244,552.5,1.0099999999999998,-14.245,-7.865,6.379999999999999
p-DHMPA,gas,stddft,3.076,403.0,0.32,2.172,570.7,0.9039999999999999,-14.245,-7.865,6.379999999999999
p-DHMPA,toluene,stda,3.279,378.2,0.4219,2.258,549.2,1.021,-14.232,-7.815,6.416999999999999
p-DHMPA,toluene,stddft,3.098,400.3,0.2986,2.185,567.5,0.9129999999999998,-14.232,-7.815,6.416999999999999
p-DTPACO,gas,stda,3.404,364.3,1.8591,2.82,439.7,0.5840000000000001,-13.894,-7.905,5.989
p-DTPACO,gas,stddft,3.36,369.0,1.6506,2.794,443.8,0.5659999999999998,-13.894,-7.905,5.989
p-DTPACO,toluene,stda,3.354,369.7,1.5125,2.713,456.9,0.641,-13.854,-7.957,5.896999999999999
p-DTPACO,toluene,stddft,3.306,375.0,1.3427,2.685,461.8,0.621,-13.854,-7.957,5.896999999999999
p-PCzTPD,gas,stda,3.446,359.8,2.2282,2.864,432.9,0.5820000000000003,-14.086,-7.784,6.3020000000000005
p-PCzTPD,gas,stddft,3.409,363.7,1.9739,2.824,439.1,0.585,-14.086,-7.784,6.3020000000000005
p-PCzTPD,toluene,stda,3.432,361.3,2.2174,2.836,437.1,0.5960000000000001,-13.977,-7.682,6.295
p-PCzTPD,toluene,stddft,3.393,365.4,1.9562,2.794,443.7,0.5989999999999998,-13.977,-7.682,6.295
p-PO-ABN,gas,stda,3.226,384.3,1.0467,2.246,551.9,0.98,-14.455,-8.177,6.2780000000000005
p-PO-ABN,gas,stddft,3.086,401.8,0.7278,2.177,569.6,0.9089999999999998,-14.455,-8.177,6.2780000000000005
p-PO-ABN,toluene,stda,3.212,386.0,1.0158,2.266,547.1,0.9460000000000002,-14.347,-8.03,6.317
p-PO-ABN,toluene,stddft,3.07,403.8,0.7121,2.196,564.6,0.8739999999999997,-14.347,-8.03,6.317
p-PO15NCzDPA,gas,stda,3.207,386.6,0.6746,2.257,549.2,0.9499999999999997,-14.277,-7.936,6.340999999999999
p-PO15NCzDPA,gas,stddft,3.047,406.9,0.4898,2.187,566.9,0.8600000000000003,-14.277,-7.936,6.340999999999999
p-PO15NCzDPA,toluene,stda,3.215,385.6,0.6454,2.26,548.7,0.9550000000000001,-14.235,-7.872,6.3629999999999995
p-PO15NCzDPA,toluene,stddft,3.05,406.5,0.4663,2.189,566.5,0.8609999999999998,-14.235,-7.872,6.3629999999999995
p-TPA-AP-TPA,gas,stda,3.253,381.2,1.4734,2.297,539.8,0.956,-13.661,-7.91,5.7509999999999994
p-TPA-AP-TPA,gas,stddft,3.138,395.1,1.0226,2.228,556.5,0.9099999999999997,-13.661,-7.91,5.7509999999999994
p-TPA-AP-TPA,toluene,stda,3.243,382.3,1.3797,2.291,541.3,0.952,-13.557,-7.827,5.73
p-TPA-AP-TPA,toluene,stddft,3.122,397.2,0.9504,2.22,558.4,0.9019999999999997,-13.557,-7.827,5.73
p2Cz2Trz,gas,stda,3.258,380.6,0.1474,3.057,405.6,0.20100000000000007,-13.999,-7.906,6.093000000000001
p2Cz2Trz,gas,stddft,3.235,383.3,0.1297,3.046,407.0,0.18900000000000006,-13.999,-7.906,6.093000000000001
p2Cz2Trz,toluene,stda,3.3,375.8,0.1487,3.096,400.5,0.20399999999999974,-13.851,-7.739,6.112000000000001
p2Cz2Trz,toluene,stddft,3.276,378.4,0.1314,3.085,401.9,0.19099999999999984,-13.851,-7.739,6.112000000000001
pCNBCzoCF3,gas,stda,3.879,319.6,0.7737,3.457,358.7,0.42200000000000015,-14.253,-7.649,6.604
pCNBCzoCF3,gas,stddft,3.833,323.4,0.2682,3.438,360.6,0.395,-14.253,-7.649,6.604
pCNBCzoCF3,toluene,stda,3.839,322.9,1.0421,3.441,360.3,0.39800000000000013,-14.044,-7.519,6.525
pCNBCzoCF3,toluene,stddft,3.804,325.9,0.8421,3.424,362.1,0.3799999999999999,-14.044,-7.519,6.525
pCbz-PYR,gas,stda,3.872,320.2,1.0415,3.496,354.6,0.3759999999999999,-14.365,-7.104,7.261
pCbz-PYR,gas,stddft,3.839,322.9,0.9302,3.476,356.7,0.363,-14.365,-7.104,7.261
pCbz-PYR,toluene,stda,3.854,321.7,1.0697,3.488,355.4,0.3660000000000001,-14.262,-7.02,7.242000000000001
pCbz-PYR,toluene,stddft,3.82,324.6,0.9506,3.468,357.5,0.35199999999999987,-14.262,-7.02,7.242000000000001
pCzAnBzt,gas,stda,3.285,377.4,0.6744,2.279,544.0,1.0060000000000002,-14.232,-8.134,6.097999999999999
pCzAnBzt,gas,stddft,3.122,397.1,0.4747,2.209,561.4,0.9129999999999998,-14.232,-8.134,6.097999999999999
pCzAnBzt,toluene,stda,3.293,376.5,0.652,2.278,544.2,1.0150000000000001,-14.108,-7.949,6.159000000000001
pCzAnBzt,toluene,stddft,3.13,396.1,0.4629,2.208,561.6,0.9219999999999997,-14.108,-7.949,6.159000000000001
pCzAnN,gas,stda,3.27,379.2,0.7708,2.252,550.6,1.0180000000000002,-14.143,-7.954,6.189000000000001
pCzAnN,gas,stddft,3.115,398.0,0.5475,2.182,568.3,0.9330000000000003,-14.143,-7.954,6.189000000000001
pCzAnN,toluene,stda,3.287,377.2,0.7107,2.259,548.9,1.028,-14.095,-7.867,6.228000000000001
pCzAnN,toluene,stddft,3.128,396.3,0.5031,2.189,566.5,0.9390000000000001,-14.095,-7.867,6.228000000000001
pDPAPQ-PXZ,gas,stda,2.066,600.1,0.2948,1.821,680.9,0.24499999999999988,-13.334,-8.465,4.869
pDPAPQ-PXZ,gas,stddft,2.042,607.2,0.2639,1.808,685.8,0.23399999999999976,-13.334,-8.465,4.869
pDPAPQ-PXZ,toluene,stda,2.032,610.1,0.291,1.786,694.3,0.246,-13.222,-8.411,4.811
pDPAPQ-PXZ,toluene,stddft,2.007,617.6,0.2607,1.773,699.4,0.2340000000000002,-13.222,-8.411,4.811
pDPBPZ-PXZ,gas,stda,2.985,415.4,0.4127,2.757,449.7,0.22799999999999976,-13.23,-8.526,4.704000000000001
pDPBPZ-PXZ,gas,stddft,2.97,417.4,0.3878,2.726,454.8,0.24400000000000022,-13.23,-8.526,4.704000000000001
pDPBPZ-PXZ,toluene,stda,2.99,414.7,0.4105,2.768,447.9,0.22200000000000042,-13.174,-8.479,4.695
pDPBPZ-PXZ,toluene,stddft,2.975,416.7,0.3862,2.737,452.9,0.238,-13.174,-8.479,4.695
pDTCz-2DPyS,gas,stda,3.707,334.4,0.1711,3.348,370.4,0.359,-14.155,-7.187,6.967999999999999
pDTCz-2DPyS,gas,stddft,3.686,336.4,0.1646,3.329,372.4,0.35699999999999976,-14.155,-7.187,6.967999999999999
pDTCz-2DPyS,toluene,stda,3.732,332.2,0.1279,3.277,378.3,0.45500000000000007,-13.925,-7.11,6.815
pDTCz-2DPyS,toluene,stddft,3.698,335.3,0.116,3.259,380.5,0.43900000000000006,-13.925,-7.11,6.815
pDTPA-DTPZ,gas,stda,2.947,420.7,0.5629,2.424,511.6,0.5230000000000001,-13.486,-8.197,5.2890000000000015
pDTPA-DTPZ,gas,stddft,2.874,431.4,0.4251,2.381,520.6,0.4930000000000003,-13.486,-8.197,5.2890000000000015
pDTPA-DTPZ,toluene,stda,2.978,416.3,0.6901,2.442,507.7,0.536,-13.453,-8.156,5.296999999999999
pDTPA-DTPZ,toluene,stddft,2.906,426.6,0.5147,2.399,516.8,0.5070000000000001,-13.453,-8.156,5.296999999999999
pSFIAc2,gas,stda,3.096,400.5,0.4214,2.665,465.3,0.43100000000000005,-13.298,-6.926,6.372
pSFIAc2,gas,stddft,3.011,411.7,0.3386,2.641,469.5,0.3700000000000001,-13.298,-6.926,6.372
pSFIAc2,toluene,stda,3.09,401.2,0.4112,2.655,466.9,0.43500000000000005,-13.115,-6.78,6.335
pSFIAc2,toluene,stddft,3.008,412.1,0.3323,2.632,471.1,0.3759999999999999,-13.115,-6.78,6.335
phenazasiline,gas,stda,3.23,383.9,0.0069,3.154,393.1,0.07600000000000007,-15.526,-8.358,7.167999999999999
phenazasiline,gas,stddft,3.229,384.0,0.0069,3.119,397.5,0.10999999999999988,-15.526,-8.358,7.167999999999999
phenazasiline,toluene,stda,3.191,388.6,0.0068,3.167,391.5,0.02400000000000002,-15.585,-8.412,7.173
phenazasiline,toluene,stddft,3.19,388.7,0.0068,3.137,395.3,0.052999999999999936,-15.585,-8.412,7.173
phenylperylene,gas,stda,3.105,399.3,0.717,2.123,584.0,0.9819999999999998,-14.072,-8.146,5.925999999999998
phenylperylene,gas,stddft,2.961,418.8,0.5057,2.056,603.1,0.9049999999999998,-14.072,-8.146,5.925999999999998
phenylperylene,toluene,stda,3.113,398.3,0.7235,2.128,582.7,0.9849999999999999,-14.083,-8.152,5.931000000000001
phenylperylene,toluene,stddft,2.968,417.8,0.5111,2.061,601.7,0.907,-14.083,-8.152,5.931000000000001
poCz-SO,gas,stda,3.98,311.5,0.0692,3.54,350.3,0.43999999999999995,-14.518,-6.614,7.904000000000001
poCz-SO,gas,stddft,3.903,317.7,0.0585,3.516,352.6,0.387,-14.518,-6.614,7.904000000000001
poCz-SO,toluene,stda,3.968,312.5,0.0594,3.538,350.5,0.43000000000000016,-14.624,-6.727,7.897
poCz-SO,toluene,stddft,3.893,318.5,0.0498,3.513,352.9,0.3799999999999999,-14.624,-6.727,7.897
pzpy,gas,stda,3.196,388.0,0.6901,2.254,550.1,0.9420000000000002,-14.451,-8.13,6.321
pzpy,gas,stddft,3.038,408.1,0.503,2.184,567.7,0.8539999999999996,-14.451,-8.13,6.321
pzpy,toluene,stda,3.22,385.1,0.6313,2.259,548.9,0.9610000000000003,-14.229,-7.854,6.374999999999999
pzpy,toluene,stddft,3.053,406.1,0.4547,2.188,566.7,0.8649999999999998,-14.229,-7.854,6.374999999999999
s-triazine,gas,stda,4.92,252.0,0.008,4.865,254.8,0.054999999999999716,-15.746,-6.3,9.446000000000002
s-triazine,gas,stddft,4.888,253.7,0.008,4.845,255.9,0.04300000000000015,-15.746,-6.3,9.446000000000002
s-triazine,toluene,stda,5.028,246.6,0.0038,4.977,249.1,0.05099999999999927,-15.866,-6.187,9.678999999999998
s-triazine,toluene,stddft,4.998,248.1,0.0038,4.936,251.2,0.06200000000000028,-15.866,-6.187,9.678999999999998
t-BuPCz,gas,stda,3.873,320.1,0.0429,3.469,357.4,0.40400000000000036,-14.247,-6.571,7.676
t-BuPCz,gas,stddft,3.805,325.8,0.0375,3.445,359.9,0.3600000000000003,-14.247,-6.571,7.676
t-BuPCz,toluene,stda,3.888,318.9,0.0433,3.476,356.7,0.4119999999999999,-14.257,-6.57,7.686999999999999
t-BuPCz,toluene,stddft,3.819,324.7,0.0378,3.452,359.2,0.367,-14.257,-6.57,7.686999999999999
t-DABNA,gas,stda,3.143,394.5,0.467,2.654,467.2,0.4889999999999999,-13.462,-6.985,6.476999999999999
t-DABNA,gas,stddft,3.061,405.1,0.3778,2.628,471.7,0.43299999999999983,-13.462,-6.985,6.476999999999999
t-DABNA,toluene,stda,3.136,395.4,0.4709,2.648,468.2,0.488,-13.381,-6.919,6.462000000000001
t-DABNA,toluene,stddft,3.053,406.1,0.3806,2.622,472.8,0.43100000000000005,-13.381,-6.919,6.462000000000001
t3Cz-SO,gas,stda,3.605,343.9,0.2065,3.156,392.9,0.44899999999999984,-13.771,-6.908,6.863
t3Cz-SO,gas,stddft,3.537,350.6,0.1741,3.135,395.4,0.40200000000000014,-13.771,-6.908,6.863
t3Cz-SO,toluene,stda,3.634,341.1,0.2438,3.188,388.9,0.44599999999999973,-13.573,-6.682,6.891
t3Cz-SO,toluene,stddft,3.568,347.4,0.206,3.168,391.4,0.3999999999999999,-13.573,-6.682,6.891
tBuCz2,gas,stda,3.675,337.3,0.0491,3.206,386.8,0.46899999999999986,-13.752,-6.765,6.987000000000001
tBuCz2,gas,stddft,3.603,344.1,0.0398,3.183,389.5,0.4200000000000004,-13.752,-6.765,6.987000000000001
tBuCz2,toluene,stda,3.716,333.6,0.0421,3.259,380.5,0.4570000000000003,-13.643,-6.61,7.033
tBuCz2,toluene,stddft,3.649,339.8,0.0335,3.237,383.1,0.4119999999999999,-13.643,-6.61,7.033
tBuCzDBA,gas,stda,3.005,412.6,0.0015,2.942,421.5,0.06299999999999972,-13.994,-9.235,4.759
tBuCzDBA,gas,stddft,3.005,412.7,0.0015,2.916,425.2,0.08899999999999997,-13.994,-9.235,4.759
tBuCzDBA,toluene,stda,3.124,396.9,0.0002,2.944,421.1,0.18000000000000016,-13.882,-8.97,4.911999999999999
tBuCzDBA,toluene,stddft,3.124,396.9,0.0002,2.918,424.9,0.20599999999999996,-13.882,-8.97,4.911999999999999
tCTM,gas,stda,3.701,335.0,0.706,3.311,374.5,0.3900000000000001,-14.171,-7.661,6.51
tCTM,gas,stddft,3.654,339.3,0.5878,3.29,376.8,0.3639999999999999,-14.171,-7.661,6.51
tCTM,toluene,stda,3.621,342.4,0.2738,3.251,381.3,0.3700000000000001,-14.075,-7.654,6.420999999999999
tCTM,toluene,stddft,3.597,344.7,0.4974,3.231,383.7,0.3660000000000001,-14.075,-7.654,6.420999999999999
tCbz-mPYRs,gas,stda,3.826,324.1,0.638,3.433,361.1,0.39300000000000024,-14.166,-6.713,7.453
tCbz-mPYRs,gas,stddft,3.782,327.8,0.5521,3.412,363.4,0.3700000000000001,-14.166,-6.713,7.453
tCbz-mPYRs,toluene,stda,3.819,324.7,0.6238,3.409,363.7,0.41000000000000014,-14.047,-6.603,7.444000000000001
tCbz-mPYRs,toluene,stddft,3.774,328.5,0.536,3.387,366.0,0.387,-14.047,-6.603,7.444000000000001
tDMAC-BN,gas,stda,3.042,407.6,0.4887,2.631,471.2,0.41100000000000003,-13.489,-7.164,6.325000000000001
tDMAC-BN,gas,stddft,2.977,416.5,0.399,2.611,474.8,0.36599999999999966,-13.489,-7.164,6.325000000000001
tDMAC-BN,toluene,stda,3.007,412.4,0.4669,2.602,476.4,0.40500000000000025,-13.28,-6.992,6.287999999999999
tDMAC-BN,toluene,stddft,2.943,421.2,0.3812,2.582,480.1,0.3610000000000002,-13.28,-6.992,6.287999999999999
tDPAC-BN,gas,stda,3.137,395.3,0.4632,2.674,463.6,0.4630000000000001,-13.513,-7.085,6.428
tDPAC-BN,gas,stddft,3.06,405.1,0.3722,2.652,467.6,0.4079999999999999,-13.513,-7.085,6.428
tDPAC-BN,toluene,stda,3.124,396.8,0.4333,2.651,467.7,0.4730000000000003,-13.291,-6.893,6.398000000000001
tDPAC-BN,toluene,stddft,3.048,406.8,0.3479,2.628,471.8,0.41999999999999993,-13.291,-6.893,6.398000000000001
teracridan,gas,stda,4.08,303.9,0.0554,3.596,344.8,0.484,-13.707,-6.091,7.6160000000000005
teracridan,gas,stddft,4.024,308.1,0.047,3.569,347.4,0.45500000000000007,-13.707,-6.091,7.6160000000000005
teracridan,toluene,stda,4.217,294.0,0.0262,3.684,336.5,0.5329999999999995,-13.783,-5.788,7.994999999999999
teracridan,toluene,stddft,4.156,298.3,0.0195,3.654,339.3,0.5019999999999998,-13.783,-5.788,7.994999999999999
thio-ether,gas,stda,0.672,1843.9,0.0061,0.255,4854.4,0.41700000000000004,-13.359,-9.162,4.196999999999999
thio-ether,gas,stddft,0.562,2206.7,0.0023,0.121,10230.7,0.44100000000000006,-13.359,-9.162,4.196999999999999
thio-ether,toluene,stda,0.736,1684.4,0.0072,0.304,4073.3,0.432,-13.327,-9.031,4.295999999999999
thio-ether,toluene,stddft,0.625,1985.2,0.0029,0.192,6462.1,0.433,-13.327,-9.031,4.295999999999999
