molecule,environment,method,S1_overlap,T1_overlap,S1_energy_eV,T1_energy_eV,Delta_E_ST_eV,S1_osc_strength,HOMO_LUMO_gap_eV,Delta_S_NTO,Abs_Delta_S_NTO,Char_diff_squared,S_NTO_sum,S_NTO_product,Log_Abs_S1,Log_Abs_T1,S_NTO_ratio,S1_CT_number,S1_Lambda_D,S1_Lambda_A,S1_hole_on_A,S1_particle_on_D,S1_Delta_r,S1_S_he,T1_CT_number,T1_Lambda_D,T1_Lambda_A,T1_hole_on_A,T1_particle_on_D,T1_Delta_r,T1_S_he,Delta_CT_number,Abs_Delta_CT_number,Delta_Lambda_D,Abs_Delta_Lambda_D,Delta_Lambda_A,Abs_Delta_Lambda_A,Delta_Delta_r,Abs_Delta_Delta_r,Delta_S_he,Abs_Delta_S_he
3CzAnBzt,gas,stddft,-6.68e-08,5.2e-08,3.101,2.173,0.928,0.5288,6.147,1.188e-07,1.188e-07,1.4113440000000002e-14,-1.48e-08,-3.4736000000000007e-15,-7.174573882232177,-7.283162276700476,-0.7784431137724551,0.2178351880244554,0.7153851655258886,0.3045005662988861,0.2846148344741114,0.6954994337011139,0.4798469940355225,0.9780076319079872,0.2053029941712894,0.7205781498691365,0.2849142653140042,0.2794218501308635,0.7150857346859958,0.0516720801243643,0.9941315296897316,-0.012532193853166007,0.012532193853166007,0.005192984343247886,0.005192984343247886,-0.0195863009848819,0.0195863009848819,-0.4281749139111582,0.4281749139111582,0.01612389778174439,0.01612389778174439
3CzAnBzt,toluene,stda,6.27e-08,-1.149e-07,3.258,2.253,1.005,0.7095,6.134,-1.776e-07,1.776e-07,3.154176e-14,-5.22e-08,-7.20423e-15,-7.202040356262804,-6.939302159646388,-1.832535885167464,0.2195343508640702,0.7241286198952226,0.3031703827640946,0.2758713801047774,0.6968296172359056,0.6447501286867048,0.9715905784598294,0.2079121202812397,0.7185529694093653,0.289348355838177,0.2814470305906345,0.7106516441618228,0.0724268775163212,0.9937378730307178,-0.01162223058283049,0.01162223058283049,-0.005575650485857286,0.005575650485857286,-0.013822026925917608,0.013822026925917608,-0.5723232511703836,0.5723232511703836,0.022147294570888376,0.022147294570888376
3CzAnBzt,toluene,stddft,7.02e-08,-1.028e-07,3.108,2.183,0.9250000000000004,0.5126,6.134,-1.73e-07,1.73e-07,2.9929e-14,-3.2599999999999994e-08,-7.21656e-15,-7.153044674980176,-6.987584625237568,-1.464387464387464,0.2199627336861546,0.7145816184468119,0.3078203077267192,0.2854183815531879,0.6921796922732807,0.4561663296702929,0.9796157661110249,0.2059316063492487,0.7201858303235742,0.2859423188827877,0.2798141696764256,0.7140576811172121,0.0474827950754909,0.9944751968102636,-0.014031127336905896,0.014031127336905896,0.0056042118767622995,0.0056042118767622995,-0.021877988843931495,0.021877988843931495,-0.408683534594802,0.408683534594802,0.014859430699238785,0.014859430699238785
3CzAnN,gas,stda,-2.25e-08,-2.2e-09,3.252,2.248,1.0039999999999996,0.7743,6.220000000000001,2.03e-08,2.03e-08,4.1209e-16,-2.47e-08,4.95e-17,-7.645891560852599,-8.638272163982407,0.0977777777777777,0.2284612713881616,0.6994637783195609,0.3266234485179954,0.3005362216804391,0.6733765514820046,0.4216145517758985,0.9718239012968056,0.2131007821238074,0.7030236638061218,0.3031203543990175,0.2969763361938782,0.6968796456009826,0.0866853069483066,0.9941962042191732,-0.01536048926435421,0.01536048926435421,0.003559885486560943,0.003559885486560943,-0.023503094118977885,0.023503094118977885,-0.3349292448275919,0.3349292448275919,0.022372302922367582,0.022372302922367582
3CzAnN,gas,stddft,6e-09,1.285e-07,3.107,2.178,0.9290000000000004,0.5617,6.220000000000001,1.225e-07,1.225e-07,1.5006249999999997e-14,1.345e-07,7.709999999999999e-16,-8.214670164989233,-6.890759031411797,21.416666666666664,0.2283880593399361,0.6930406637562271,0.3295449621990294,0.3069593362437728,0.6704550378009708,0.2966183274383624,0.9793786921684168,0.2110356968869642,0.7053864059808955,0.2991774367887093,0.2946135940191045,0.7008225632112909,0.0884024157215546,0.994576802252616,-0.01735236245297192,0.01735236245297192,0.012345742224668443,0.012345742224668443,-0.030367525410320118,0.030367525410320118,-0.2082159117168078,0.2082159117168078,0.015198110084199246,0.015198110084199246
3CzAnN,toluene,stda,2.71e-08,-2.29e-08,3.259,2.25,1.009,0.7568,6.19,-5e-08,5e-08,2.5e-15,4.200000000000001e-09,-6.2059e-16,-7.565431095965801,-7.638272163982407,-0.8450184501845018,0.2283011683544967,0.6999188745847266,0.3261823286162294,0.3000811254152734,0.6738176713837707,0.4369592450150374,0.9709006408816696,0.2128164361884705,0.7033734440737789,0.3025653555469569,0.2966265559262209,0.6974346444530429,0.0899533342636808,0.9940377606205724,-0.015484732166026222,0.015484732166026222,0.003454569489052317,0.003454569489052317,-0.023616973069272518,0.023616973069272518,-0.3470059107513566,0.3470059107513566,0.023137119738902756,0.023137119738902756
3CzAnN,toluene,stddft,3.14e-08,2.73e-08,3.112,2.18,0.932,0.547,6.19,-4.1000000000000045e-09,4.1000000000000045e-09,1.681000000000003e-17,5.87e-08,8.572200000000002e-16,-7.501689446210399,-7.562249437179612,0.8694267515923566,0.2281565298895274,0.6934310330135403,0.3290255541318878,0.3065689669864597,0.6709744458681124,0.306380120481127,0.978846644482022,0.2107373603795975,0.705731245506655,0.2986085166575075,0.2942687544933451,0.7013914833424924,0.0913917741738647,0.9944315980038764,-0.017419169509929888,0.017419169509929888,0.012300212493114748,0.012300212493114748,-0.030417037474380293,0.030417037474380293,-0.21498834630726232,0.21498834630726232,0.015584953521854406,0.015584953521854406
3CzBN,gas,stda,4.3e-09,1.378e-07,3.844,3.396,0.4479999999999999,0.3168,7.042000000000001,1.335e-07,1.335e-07,1.782225e-14,1.421e-07,5.9254e-16,-8.356547323513812,-6.860435733824151,32.04651162790698,0.4102563825723631,0.7294252440797612,0.5624378726978942,0.2705747559202389,0.4375621273021057,1.3296791020018477,0.6582013833549272,0.1941876171438532,0.6448419994346838,0.3011398409441266,0.3551580005653162,0.6988601590558732,0.7413083962681277,0.7151569532368947,-0.2160687654285099,0.2160687654285099,-0.08458324464507738,0.08458324464507738,-0.26129803175376765,0.26129803175376765,-0.58837070573372,0.58837070573372,0.05695556988196748,0.05695556988196748
3CzBN,gas,stddft,-5.1e-09,-5.9e-08,3.819,3.371,0.4479999999999999,0.2858,7.042000000000001,-5.39e-08,5.39e-08,2.90521e-15,-6.41e-08,3.009e-16,-8.2839966563652,-7.228412519118745,11.568627450980392,0.432197853452835,0.7736777656477445,0.5586277293247364,0.2263222343522555,0.4413722706752635,1.3877284611824134,0.6701701024669403,0.1912618867390445,0.6648663032565051,0.2876696950984682,0.335133696743495,0.7123303049015319,0.7003086502095013,0.7189181178629371,-0.2409359667137905,0.2409359667137905,-0.1088114623912394,0.1088114623912394,-0.2709580342262682,0.2709580342262682,-0.6874198109729122,0.6874198109729122,0.048748015395996824,0.048748015395996824
3CzBN,toluene,stda,4.32e-08,1.27e-08,3.75,3.344,0.4060000000000001,0.3467,7.031000000000001,-3.05e-08,3.05e-08,9.3025e-16,5.59e-08,5.4864e-16,-7.363512103646634,-7.892790030352132,0.2939814814814814,0.338142362119681,0.8618933377848629,0.3923250677267501,0.1381066622151372,0.6076749322732498,1.9260855698124717,0.6774843514477137,0.0676198631605711,0.931727643065852,0.0725747096416156,0.0682723569341481,0.9274252903583842,0.6408115420323701,0.7299036710622466,-0.2705224989591099,0.2705224989591099,0.0698343052809891,0.0698343052809891,-0.31975035808513447,0.31975035808513447,-1.2852740277801016,1.2852740277801016,0.052419319614532944,0.052419319614532944
3CzBN,toluene,stddft,9.11e-08,-5.86e-08,3.724,3.319,0.4050000000000002,0.3206,7.031000000000001,-1.497e-07,1.497e-07,2.241009e-14,3.25e-08,-5.33846e-15,-7.040005161671584,-7.231361898752385,-0.6432491767288694,0.3372262453367328,0.8593158811820304,0.3924357186007803,0.1406841188179695,0.6075642813992199,1.8854354695086648,0.6693215708552785,0.0907858118328996,0.8986290007515763,0.1010270220045982,0.1013709992484237,0.898972977995402,0.6060112493065272,0.7318216587874744,-0.24644043350383318,0.24644043350383318,0.03931311956954586,0.03931311956954586,-0.29140869659618207,0.29140869659618207,-1.2794242202021375,1.2794242202021375,0.06250008793219586,0.06250008793219586
3CzFTFP,gas,stda,-1.162e-07,-9.7e-09,3.863,3.411,0.4519999999999999,0.1636,7.114000000000001,1.065e-07,1.065e-07,1.134225e-14,-1.2589999999999998e-07,1.1271399999999998e-15,-6.934420285271552,-8.008773924307505,0.0834767641996557,0.0278779108145855,0.9992281789388572,0.027899444193208,0.0007718210611428,0.972100555806792,0.7378842562998861,0.7912673469079856,0.0322980505679775,0.9599268879355092,0.0336463651283277,0.0400731120644907,0.9663536348716724,1.1371126506880544,0.6937384624377785,0.004420139753392002,0.004420139753392002,-0.039301291003348005,0.039301291003348005,0.0057469209351196995,0.0057469209351196995,0.3992283943881684,0.3992283943881684,-0.09752888447020713,0.09752888447020713
3CzFTFP,gas,stddft,5.26e-08,-2.25e-08,3.791,3.388,0.403,0.1359,7.114000000000001,-7.51e-08,7.51e-08,5.640010000000001e-15,3.01e-08,-1.1835e-15,-7.278189384787454,-7.645891560852599,-0.4277566539923954,0.0260251230602896,0.9992820472241868,0.0260438212940804,0.0007179527758135,0.9739561787059194,0.741423480163803,0.7923209688521428,0.0317690350381314,0.960912029121321,0.0330613355596991,0.0390879708786789,0.9669386644403009,1.1229285737707857,0.696750870737446,0.0057439119778418014,0.0057439119778418014,-0.03837001810286578,0.03837001810286578,0.007017514265618696,0.007017514265618696,0.3815050936069827,0.3815050936069827,-0.09557009811469674,0.09557009811469674
3CzFTFP,toluene,stda,2.38e-08,-3.43e-08,3.824,3.366,0.4579999999999997,0.1553,6.920000000000001,-5.8100000000000004e-08,5.8100000000000004e-08,3.3756100000000004e-15,-1.05e-08,-8.163400000000002e-16,-7.621602099051862,-7.46344155742847,-1.4411764705882353,0.0277885086815708,0.9992263479215562,0.0278100239644125,0.0007736520784436,0.9721899760355872,0.7401357059888322,0.7918295912779212,0.0318672945689579,0.9615330980302916,0.0331421712203545,0.0384669019697085,0.9668578287796452,1.1397999468181343,0.6925054336477239,0.004078785887387099,0.004078785887387099,-0.037693249891264546,0.037693249891264546,0.005332147255941996,0.005332147255941996,0.3996642408293022,0.3996642408293022,-0.09932415763019731,0.09932415763019731
3CzFTFP,toluene,stddft,-2.05e-08,4.76e-08,3.749,3.343,0.4060000000000001,0.1285,6.920000000000001,6.810000000000002e-08,6.810000000000002e-08,4.637610000000001e-15,2.71e-08,-9.758000000000002e-16,-7.686132779630847,-7.321481620959886,-2.321951219512195,0.0258972415696374,0.999281414325037,0.0259158643385053,0.0007185856749627,0.9740841356614948,0.7434106728706615,0.7929044631805615,0.031355329767845,0.9624874792579046,0.0325773897776006,0.0375125207420954,0.967422610222399,1.1256631503074446,0.6955671611330875,0.005458088198207596,0.005458088198207596,-0.036793935067132466,0.036793935067132466,0.0066615254390953,0.0066615254390953,0.38225247743678303,0.38225247743678303,-0.09733730204747404,0.09733730204747404
3CzPhpPM,gas,stda,-7.05e-08,-4.02e-08,3.825,3.422,0.403,0.4495,6.731999999999999,3.03e-08,3.03e-08,9.1809e-16,-1.107e-07,2.8341000000000004e-15,-7.151195298948196,-7.394694953858891,0.5702127659574469,0.0351889703810878,0.9991538071959928,0.0352187722527341,0.0008461928040071,0.9647812277472658,0.677338294551154,0.7542407223940543,0.0411348440504038,0.9520029397001843,0.0432087363757075,0.0479970602998157,0.9567912636242925,1.091192322262184,0.6643816996082613,0.005945873669316003,0.005945873669316003,-0.047150867495808435,0.047150867495808435,0.007989964122973398,0.007989964122973398,0.41385402771102997,0.41385402771102997,-0.08985902278579294,0.08985902278579294
3CzPhpPM,gas,stddft,3.52e-08,1.175e-07,3.764,3.4,0.3639999999999999,0.356,6.731999999999999,8.23e-08,8.23e-08,6.77329e-15,1.5269999999999998e-07,4.1359999999999986e-15,-7.452225294612178,-6.929592678259881,3.338068181818182,0.0314527060797104,0.9991921635919376,0.0314781352634342,0.0008078364080625,0.9685218647365658,0.6591031627998762,0.7601430624804677,0.0402901214742084,0.9530401286776332,0.0422753672818708,0.0469598713223666,0.9577246327181294,1.089806326330636,0.6665851134411123,0.008837415394497998,0.008837415394497998,-0.04615203491430442,0.04615203491430442,0.010797232018436596,0.010797232018436596,0.43070316353075966,0.43070316353075966,-0.09355794903935544,0.09355794903935544
3CzPhpPM,toluene,stda,2.71e-08,-2.92e-08,3.82,3.411,0.4089999999999998,0.4297,6.728000000000001,-5.63e-08,5.63e-08,3.16969e-15,-2.099999999999999e-09,-7.9132e-16,-7.565431095965801,-7.533132379645891,-1.0774907749077491,0.0338650340025031,0.9994801708043614,0.0338826471917389,0.0005198291956383,0.9661173528082608,0.6443969538500471,0.7544219778167414,0.0406916915657984,0.953106298677472,0.0426937599953564,0.0468937013225279,0.9573062400046434,1.0640464868721171,0.6647436112656515,0.006826657563295306,0.006826657563295306,-0.04637387212688937,0.04637387212688937,0.008811112803617502,0.008811112803617502,0.41964953302207,0.41964953302207,-0.08967836655108985,0.08967836655108985
3CzPhpPM,toluene,stddft,-6.99e-08,-3.29e-08,3.757,3.389,0.3680000000000003,0.3389,6.728000000000001,3.7e-08,3.7e-08,1.369e-15,-1.028e-07,2.29971e-15,-7.154901959985743,-7.481486060122113,0.4706723891273247,0.030425903808646,0.9994700762580656,0.0304420357661513,0.0005299237419343,0.9695579642338488,0.6314555979350907,0.7601460406292666,0.0398256038267423,0.9541306153808572,0.0417402011682072,0.0458693846191426,0.958259798831793,1.0628421436521047,0.6669837450110367,0.0093997000180963,0.0093997000180963,-0.045339460877208415,0.045339460877208415,0.011298165402055901,0.011298165402055901,0.43138654571701407,0.43138654571701407,-0.09316229561822986,0.09316229561822986
3DCPO,gas,stda,5.37e-08,-7.62e-08,3.866,3.406,0.4599999999999999,0.047,7.574000000000001,-1.299e-07,1.299e-07,1.687401e-14,-2.25e-08,-4.091939999999999e-15,-7.269217724333611,-7.117475462045119,-1.4189944134078212,0.2298511389082693,0.4413723669180917,0.5207646788429876,0.5586276330819083,0.4792353211570124,0.4831619717202371,0.7852796832407823,0.0381318365056933,0.9839158260841608,0.03875518158647,0.0160841739158389,0.96124481841353,1.4127557440719614,0.6879461665196983,-0.191719302402576,0.191719302402576,0.5425434591660692,0.5425434591660692,-0.4820094972565176,0.4820094972565176,0.9295937723517242,0.9295937723517242,-0.09733351672108403,0.09733351672108403
3DCPO,gas,stddft,-1.85e-08,3.8e-09,3.792,3.384,0.4079999999999999,0.0385,7.574000000000001,2.23e-08,2.23e-08,4.9729e-16,-1.47e-08,-7.03e-17,-7.730487055782084,-8.4089353929735,-0.2054054054054054,0.2309285975259513,0.4615079679474966,0.50037835436077,0.5384920320525034,0.49962164563923,0.5001509997323527,0.7857068565460976,0.0363245693834199,0.9858982482530376,0.0368441362460936,0.0141017517469626,0.9631558637539064,1.4032754392357534,0.6910302593482774,-0.1946040281425314,0.1946040281425314,0.524390280305541,0.524390280305541,-0.46353421811467643,0.46353421811467643,0.9031244395034007,0.9031244395034007,-0.09467659719782018,0.09467659719782018
3DCPO,toluene,stda,2.5e-08,8.3e-09,3.897,3.397,0.5,0.1917,7.563000000000001,-1.6699999999999997e-08,1.6699999999999997e-08,2.7888999999999993e-16,3.33e-08,2.075e-16,-7.600326278518962,-8.075720713938118,0.332,0.0253919188611054,0.9896646505292696,0.0256570938928918,0.0103353494707302,0.9743429061071078,0.9595449987967846,0.7979349279347684,0.1998642869444071,0.3298921110242132,0.6058474278875303,0.6701078889757869,0.3941525721124699,1.0338868847695233,0.6746258598801511,0.17447236808330172,0.17447236808330172,-0.6597725395050564,0.6597725395050564,0.5801903339946385,0.5801903339946385,0.07434188597273872,0.07434188597273872,-0.12330906805461728,0.12330906805461728
3DCPO,toluene,stddft,-4.94e-08,-5.15e-08,3.827,3.374,0.4529999999999998,0.1598,7.563000000000001,-2.099999999999999e-09,2.099999999999999e-09,4.4099999999999966e-18,-1.009e-07,2.5441e-15,-7.305394801066432,-7.287350298372789,1.04251012145749,0.0301064411770222,0.982517600411727,0.0306421393005133,0.0174823995882727,0.9693578606994868,0.9585769407030864,0.7979568122240226,0.2010739326352563,0.332513433221271,0.6047092013315796,0.6674865667787291,0.3952907986684205,1.025775398093426,0.6777062227724516,0.1709674914582341,0.1709674914582341,-0.650004167190456,0.650004167190456,0.5740670620310663,0.5740670620310663,0.0671984573903397,0.0671984573903397,-0.12025058945157097,0.12025058945157097
3DMAC-BP-Br,gas,stda,2.4e-08,-3.5e-09,2.822,2.768,0.0540000000000002,0.0817,5.109,-2.75e-08,2.75e-08,7.562500000000001e-16,2.05e-08,-8.4e-17,-7.617982957425132,-8.443697499232712,-0.1458333333333333,0.2644042804474442,0.6930104446278401,0.3815300079487754,0.30698955537216,0.6184699920512247,4.965080013466418,0.328382816553421,0.2643094800037437,0.6901305638804484,0.3829847478679849,0.3098694361195514,0.6170152521320151,4.597480191300097,0.4380266316744511,-9.480044370047125e-05,9.480044370047125e-05,-0.002879880747391761,0.002879880747391761,0.0014547399192095245,0.0014547399192095245,-0.36759982216632103,0.36759982216632103,0.10964381512103011,0.10964381512103011
3DMAC-BP-Br,gas,stddft,6.3e-09,3.9e-09,2.818,2.762,0.056,0.0797,5.109,-2.4e-09,2.4e-09,5.76e-18,1.02e-08,2.457e-17,-8.193820026016112,-8.397940008672037,0.6190476190476191,0.264726114824224,0.6929290914262096,0.3820392563968643,0.3070709085737902,0.6179607436031358,4.964726426024044,0.330019282465854,0.2642935247577587,0.6885393891425003,0.3838466308905103,0.3114606108574997,0.6161533691094897,4.471722901324479,0.466304616624432,-0.0004325900664652882,0.0004325900664652882,-0.004389702283709274,0.004389702283709274,0.0018073744936459857,0.0018073744936459857,-0.49300352469956543,0.49300352469956543,0.13628533415857802,0.13628533415857802
3DMAC-BP-Br,toluene,stda,9.5e-09,-8.24e-08,2.894,2.419,0.4750000000000001,0.3445,5.2010000000000005,-9.19e-08,9.19e-08,8.44561e-15,-7.29e-08,-7.828e-16,-8.017728766960431,-7.0835460514500745,-8.673684210526314,0.2577622704641318,0.6915261353927359,0.3727440761407259,0.3084738646072641,0.627255923859274,4.819024139207099,0.2798023505968162,0.2901336646105512,0.8312688165841655,0.3490250792791231,0.1687311834158343,0.6509749207208768,1.51648155330619,0.7295156194474688,0.032371394146419374,0.032371394146419374,0.13974268119142963,0.13974268119142963,-0.023718996861602837,0.023718996861602837,-3.302542585900909,3.302542585900909,0.4497132688506526,0.4497132688506526
3DMAC-BP-Br,toluene,stddft,2.12e-08,-5.1e-09,2.846,2.39,0.4559999999999999,0.4186,5.2010000000000005,-2.63e-08,2.63e-08,6.9169e-16,1.6100000000000002e-08,-1.0812e-16,-7.671620396561262,-8.2839966563652,-0.240566037735849,0.2616136364387605,0.7026151601051809,0.3723427151779606,0.2973848398948192,0.6276572848220394,4.329157336496543,0.3643028174498777,0.2879918428869455,0.8277798556694742,0.3479087355345578,0.1722201443305257,0.6520912644654421,1.4191949229728134,0.743520638211921,0.026378206448185004,0.026378206448185004,0.12516469556429333,0.12516469556429333,-0.02443397964340277,0.02443397964340277,-2.9099624135237296,2.9099624135237296,0.37921782076204336,0.37921782076204336
3DMAC-BP-CN,gas,stda,-1.46e-08,-3.04e-08,2.905,2.46,0.4449999999999998,0.0185,5.209,-1.5800000000000006e-08,1.5800000000000006e-08,2.496400000000001e-16,-4.5e-08,4.4384e-16,-7.832682665251823,-7.515700160653214,2.0821917808219177,0.3900162413845989,0.7660136698533021,0.509150497874653,0.2339863301466977,0.490849502125347,7.026527688298498,0.3294500336551425,0.3000781591772774,0.8422247862645633,0.3562922441503824,0.1577752137354366,0.6437077558496178,2.0584824576366363,0.7970839780382013,-0.08993808220732147,0.08993808220732147,0.07621111641126121,0.07621111641126121,-0.15285825372427064,0.15285825372427064,-4.968045230661861,4.968045230661861,0.4676339443830588,0.4676339443830588
3DMAC-BP-CN,gas,stddft,3.2e-09,1.516e-07,2.897,2.431,0.4659999999999997,0.0035,5.209,1.484e-07,1.484e-07,2.202256e-14,1.548e-07,4.851200000000001e-16,-8.481486060122112,-6.81901441921327,47.375,0.3932706493712237,0.7705142700309535,0.5104002153722929,0.2294857299690464,0.4895997846277071,6.9825859271153545,0.3433251628982515,0.1212894930850218,0.9299947135243736,0.1304195511234409,0.0700052864756264,0.869580448876559,0.5572860731104201,0.7420391755266118,-0.2719811562862019,0.2719811562862019,0.15948044349342005,0.15948044349342005,-0.37998066424885196,0.37998066424885196,-6.425299854004934,6.425299854004934,0.3987140126283603,0.3987140126283603
3DMAC-BP-CN,toluene,stda,3.16e-08,-7.33e-08,2.803,2.31,0.4929999999999999,0.0982,4.968,-1.049e-07,1.049e-07,1.1004009999999998e-14,-4.17e-08,-2.31628e-15,-7.498940737782249,-7.13430394008393,-2.3196202531645573,0.3648055212932757,0.7312988495321546,0.4988460210578185,0.2687011504678455,0.5011539789421815,7.132363040218963,0.33928514187987,0.2690781249702544,0.8869034902274274,0.303390535650339,0.1130965097725726,0.6966094643496611,2.9893987314147648,0.7013619195223791,-0.0957273963230213,0.0957273963230213,0.1556046406952728,0.1556046406952728,-0.19545548540747948,0.19545548540747948,-4.142964308804198,4.142964308804198,0.3620767776425091,0.3620767776425091
3DMAC-BP-CN,toluene,stddft,-3.2e-08,-1.28e-08,2.752,2.28,0.472,0.5258,4.968,1.92e-08,1.92e-08,3.6864e-16,-4.48e-08,4.096e-16,-7.493494967595128,-7.889410289700751,0.3999999999999999,0.3630999950733202,0.7301459907740988,0.4972978002500056,0.2698540092259011,0.5027021997499945,7.0128435333734815,0.3484517392651113,0.2611125384898086,0.8846480600841756,0.2951597932232659,0.1153519399158241,0.7048402067767341,2.8405502256682365,0.7124827025924612,-0.1019874565835116,0.1019874565835116,0.15450206931007682,0.15450206931007682,-0.20213800702673967,0.20213800702673967,-4.172293307705245,4.172293307705245,0.36403096332734985,0.36403096332734985
3DMACIPN,gas,stda,-4.08e-08,6.9e-09,2.868,2.707,0.161,0.1368,5.98,4.7700000000000004e-08,4.7700000000000004e-08,2.2752900000000003e-15,-3.39e-08,-2.8152e-16,-7.388276691992658,-8.154901959985743,-0.1691176470588235,0.1906411101299766,0.8983858994557922,0.2122040319705147,0.1016141005442079,0.787795968029485,1.5060233824893947,0.4023309070672392,0.2032945536641569,0.7444446972390503,0.2730821435334592,0.2555553027609503,0.7269178564665407,1.2807397552659736,0.5073231694302837,0.012653443534180325,0.012653443534180325,-0.1539412022167419,0.1539412022167419,0.06087811156294451,0.06087811156294451,-0.2252836272234211,0.2252836272234211,0.10499226236304449,0.10499226236304449
3DMACIPN,gas,stddft,-2.4e-09,-1.13e-08,2.858,2.697,0.161,0.1266,5.98,-8.9e-09,8.9e-09,7.921000000000001e-17,-1.37e-08,2.712e-17,-8.602059991327963,-7.943095148663527,4.708333333333333,0.1900398429147161,0.8973367086062863,0.2117820892559714,0.1026632913937135,0.7882179107440285,1.4969670346744173,0.4036728659329738,0.201628555213628,0.7441816585246515,0.2709399686272287,0.2558183414753483,0.7290600313727715,1.2566129398361374,0.5207875386688601,0.011588712298911896,0.011588712298911896,-0.15315505008163488,0.15315505008163488,0.0591578793712573,0.0591578793712573,-0.24035409483827985,0.24035409483827985,0.11711467273588627,0.11711467273588627
3DMACIPN,toluene,stda,3.88e-08,-1.9e-09,2.771,2.568,0.2029999999999998,0.1096,5.866999999999999,-4.07e-08,4.07e-08,1.6564899999999994e-15,3.69e-08,-7.371999999999998e-17,-7.410050398674293,-8.698970004336019,-0.0489690721649484,0.1976478318614583,0.8203437138242524,0.2409329510676322,0.1796562861757475,0.7590670489323678,0.4997347775432063,0.4722430531771849,0.1941355221165654,0.8075815696759305,0.2403912241267082,0.192418430324069,0.7596087758732919,0.4750983138393443,0.514218764515118,-0.0035123097448928886,0.0035123097448928886,-0.012762144148321886,0.012762144148321886,-0.0005417269409240255,0.0005417269409240255,-0.024636463703861966,0.024636463703861966,0.04197571133793315,0.04197571133793315
3DMACIPN,toluene,stddft,1.9e-09,-3.86e-08,2.754,2.559,0.1949999999999998,0.0982,5.866999999999999,-4.05e-08,4.05e-08,1.64025e-15,-3.67e-08,-7.334e-17,-8.698970004336019,-7.412289034981089,-20.31578947368421,0.1979553143539271,0.8208782367908402,0.2411506426675631,0.1791217632091598,0.7588493573324371,0.4999430155446674,0.4717100594352964,0.1932414857603923,0.8047440919054386,0.2401278713371395,0.1952559080945613,0.7598721286628605,0.4688769845208322,0.5286075829254177,-0.004713828593534808,0.004713828593534808,-0.016134144885401547,0.016134144885401547,-0.001022771330423583,0.001022771330423583,-0.031066031023835206,0.031066031023835206,0.05689752349012123,0.05689752349012123
3DPA3CN,gas,stda,8.7e-09,-5.11e-08,3.314,2.982,0.3319999999999998,1.4124,5.908,-5.98e-08,5.98e-08,3.5760400000000004e-15,-4.24e-08,-4.4457e-16,-8.05551732784983,-7.29073003902417,-5.873563218390805,0.2040390580958277,0.5474827843959427,0.3726857974556247,0.4525172156040573,0.627314202544375,2.3082233303839894,0.6807518804772401,0.0485642834260109,0.9893493287023511,0.0490870939283991,0.0106506712976488,0.9509129060716006,1.9875108890081927,0.710032453984777,-0.1554747746698168,0.1554747746698168,0.4418665443064085,0.4418665443064085,-0.3235987035272256,0.3235987035272256,-0.3207124413757967,0.3207124413757967,0.029280573507536878,0.029280573507536878
3DPA3CN,gas,stddft,-2.03e-08,-9.95e-08,3.295,2.961,0.3340000000000001,1.2987,5.908,-7.92e-08,7.92e-08,6.2726399999999985e-15,-1.198e-07,2.01985e-15,-7.690369832574102,-7.001740661576301,4.901477832512315,0.2011747221931679,0.5520769270894533,0.3643961779996133,0.4479230729105468,0.6356038220003868,2.342631713718974,0.6776076229504513,0.0471931126506842,0.989239054914993,0.0477064794563126,0.010760945085007,0.9522935205436872,1.882474674325701,0.7230548230184416,-0.1539816095424837,0.1539816095424837,0.43716212782553965,0.43716212782553965,-0.3166896985433007,0.3166896985433007,-0.460157039393273,0.460157039393273,0.0454472000679903,0.0454472000679903
3DPA3CN,toluene,stda,8.4e-09,-1.04e-07,3.203,2.867,0.3359999999999998,1.4,5.807,-1.124e-07,1.124e-07,1.263376e-14,-9.560000000000001e-08,-8.736000000000001e-16,-8.070581074285707,-6.982549270489464,-12.38095238095238,0.1952466945527831,0.4872521186042173,0.4007097908821554,0.5127478813957826,0.5992902091178447,2.141180378654968,0.6879623181254841,0.0478691963906237,0.9891931952626088,0.0483921610256483,0.010806804737391,0.9516078389743516,2.016282129681228,0.7105069340063406,-0.1473774981621594,0.1473774981621594,0.5019410766583916,0.5019410766583916,-0.3523176298565071,0.3523176298565071,-0.12489824897374024,0.12489824897374024,0.022544615880856433,0.022544615880856433
3DPA3CN,toluene,stddft,-1.73e-08,-2.01e-08,3.183,2.846,0.3369999999999997,1.283,5.807,-2.800000000000002e-09,2.800000000000002e-09,7.840000000000009e-18,-3.74e-08,3.4773000000000003e-16,-7.7594507517174,-7.694648630553377,1.161849710982659,0.1929555648453625,0.4932712610678648,0.3911753634858843,0.5067287389321351,0.6088246365141156,2.175797710301469,0.6850217641459184,0.0464240673115421,0.989039920293554,0.0469385172013715,0.0109600797064459,0.9530614827986283,1.9053773060069297,0.7236265323119161,-0.1465314975338204,0.1465314975338204,0.49576865922568925,0.49576865922568925,-0.3442368462845128,0.3442368462845128,-0.2704204042945393,0.2704204042945393,0.03860476816599767,0.03860476816599767
