Molecule,Environment,Transition,Method,Overlap_1_2,Status
c-D2T,toluene,S0S1,stddft,0.0000000166,Success
c-D2T,toluene,S0T1,stda,0.0000000958,Success
c-D2T,toluene,S0T1,stddft,0.0000000510,Success
CDBP-BP-DMAC,gas,S0S1,stda,0.0000000244,Success
CDBP-BP-DMAC,gas,S0S1,stddft,0.0000000023,Success
CDBP-BP-DMAC,gas,S0T1,stda,0.0000000808,Success
CDBP-BP-DMAC,gas,S0T1,stddft,-0.0000000944,Success
CDBP-BP-DMAC,toluene,S0S1,stda,0.0000000039,Success
CDBP-BP-DMAC,toluene,S0S1,stddft,-0.0000000418,Success
CDBP-BP-DMAC,toluene,S0T1,stda,-0.0000000769,Success
CDBP-BP-DMAC,toluene,S0T1,stddft,-0.0000000437,Success
CDBP-BP-PXZ,gas,S0S1,stda,-0.0000000723,Success
CDBP-BP-PXZ,gas,S0S1,stddft,-0.0000000315,Success
CDBP-BP-PXZ,gas,S0T1,stda,0.0000000292,Success
CDBP-BP-PXZ,gas,S0T1,stddft,-0.0000000269,Success
CDBP-BP-PXZ,toluene,S0S1,stda,0.0000000005,Success
CDBP-BP-PXZ,toluene,S0S1,stddft,-0.0000000264,Success
CDBP-BP-PXZ,toluene,S0T1,stda,0.0000000789,Success
CDBP-BP-PXZ,toluene,S0T1,stddft,0.0000000075,Success
CDDPI,gas,S0S1,stda,0.0000000286,Success
CDDPI,gas,S0S1,stddft,0.0000000286,Success
CDDPI,gas,S0T1,stda,-0.0000000995,Success
CDDPI,gas,S0T1,stddft,0.0000000108,Success
CDDPI,toluene,S0S1,stda,-0.0000000108,Success
CDDPI,toluene,S0S1,stddft,0.0000000236,Success
CDDPI,toluene,S0T1,stda,0.0000000167,Success
CDDPI,toluene,S0T1,stddft,-0.0000000959,Success
CH3OH–CHCl3,gas,S0S1,stda,-0.0000000482,Success
CH3OH–CHCl3,gas,S0S1,stddft,-0.0000001381,Success
CH3OH–CHCl3,gas,S0T1,stda,-0.0000000570,Success
CH3OH–CHCl3,gas,S0T1,stddft,0.0000000334,Success
CH3OH–CHCl3,toluene,S0S1,stda,-0.0000000101,Success
CH3OH–CHCl3,toluene,S0S1,stddft,-0.0000000959,Success
CH3OH–CHCl3,toluene,S0T1,stda,-0.0000000921,Success
CH3OH–CHCl3,toluene,S0T1,stddft,-0.0000000924,Success
C-H,gas,S0S1,stda,-0.0000001152,Success
C-H,gas,S0S1,stddft,-0.0000000370,Success
C-H,gas,S0T1,stda,0.0000000198,Success
C-H,gas,S0T1,stddft,0.0000000173,Success
C-H,toluene,S0S1,stda,-0.0000000008,Success
C-H,toluene,S0S1,stddft,-0.0000000007,Success
C-H,toluene,S0T1,stda,0.0000001125,Success
C-H,toluene,S0T1,stddft,0.0000000338,Success
CMP,gas,S0S1,stda,0.0000000034,Success
CMP,gas,S0S1,stddft,0.0000000585,Success
CMP,gas,S0T1,stda,0.0000000112,Success
CMP,gas,S0T1,stddft,-0.0000001366,Success
CMP,toluene,S0S1,stda,0.0000000307,Success
CMP,toluene,S0S1,stddft,-0.0000000277,Success
CMP,toluene,S0T1,stda,0.0000000022,Success
CMP,toluene,S0T1,stddft,-0.0000000403,Success
CNDSB,gas,S0S1,stda,-0.0000000668,Success
CNDSB,gas,S0S1,stddft,-0.0000000270,Success
CNDSB,gas,S0T1,stda,-0.0000000715,Success
CNDSB,gas,S0T1,stddft,0.0000000794,Success
CNDSB,toluene,S0S1,stda,0.0000000901,Success
CNDSB,toluene,S0S1,stddft,0.0000000261,Success
CNDSB,toluene,S0T1,stda,-0.0000000024,Success
CNDSB,toluene,S0T1,stddft,0.0000000515,Success
CNPP-TPA,gas,S0S1,stda,-0.0000000367,Success
CNPP-TPA,gas,S0S1,stddft,-0.0000000284,Success
CNPP-TPA,gas,S0T1,stda,0.0000000314,Success
CNPP-TPA,gas,S0T1,stddft,-0.0000000579,Success
CNPP-TPA,toluene,S0S1,stda,-0.0000000319,Success
CNPP-TPA,toluene,S0S1,stddft,0.0000000251,Success
CNPP-TPA,toluene,S0T1,stda,-0.0000000219,Success
CNPP-TPA,toluene,S0T1,stddft,-0.0000001148,Success
CN-QP,gas,S0S1,stda,0.0000000056,Success
CN-QP,gas,S0S1,stddft,0.0000000415,Success
CN-QP,gas,S0T1,stda,0.0000000182,Success
CN-QP,gas,S0T1,stddft,0.0000000048,Success
CN-QP,toluene,S0S1,stda,-0.0000001529,Success
CN-QP,toluene,S0S1,stddft,0.0000000418,Success
CN-QP,toluene,S0T1,stda,-0.0000000957,Success
CN-QP,toluene,S0T1,stddft,0.0000001021,Success
CNTPA-CZ,gas,S0S1,stda,0.0000000743,Success
CNTPA-CZ,gas,S0S1,stddft,-0.0000000170,Success
CNTPA-CZ,gas,S0T1,stda,-0.0000000306,Success
CNTPA-CZ,gas,S0T1,stddft,-0.0000000495,Success
CNTPA-CZ,toluene,S0S1,stda,0.0000000284,Success
CNTPA-CZ,toluene,S0S1,stddft,-0.0000000822,Success
CNTPA-CZ,toluene,S0T1,stda,-0.0000000205,Success
CNTPA-CZ,toluene,S0T1,stddft,-0.0000000414,Success
CN-TPA,gas,S0S1,stda,-0.0000000507,Success
CN-TPA,gas,S0S1,stddft,0.0000000015,Success
CN-TPA,gas,S0T1,stda,-0.0000000893,Success
CN-TPA,gas,S0T1,stddft,-0.0000000093,Success
CNTPA-PXZ,gas,S0S1,stda,0.0000000177,Success
CNTPA-PXZ,gas,S0S1,stddft,0.0000000238,Success
CNTPA-PXZ,gas,S0T1,stda,0.0000000108,Success
CNTPA-PXZ,gas,S0T1,stddft,0.0000000863,Success
CNTPA-PXZ,toluene,S0S1,stda,-0.0000000265,Success
CNTPA-PXZ,toluene,S0S1,stddft,0.0000000217,Success
CNTPA-PXZ,toluene,S0T1,stda,0.0000000328,Success
CNTPA-PXZ,toluene,S0T1,stddft,-0.0000000367,Success
CN-TPA,toluene,S0S1,stda,0.0000000260,Success
CN-TPA,toluene,S0S1,stddft,-0.0000000584,Success
CN-TPA,toluene,S0T1,stda,-0.0000000605,Success
CN-TPA,toluene,S0T1,stddft,0.0000000753,Success
C-O,gas,S0S1,stda,-0.0000000617,Success
C-O,gas,S0S1,stddft,-0.0000000642,Success
C-O,gas,S0T1,stda,-0.0000000280,Success
C-O,gas,S0T1,stddft,0.0000000096,Success
C-O,toluene,S0S1,stda,-0.0000000693,Success
C-O,toluene,S0S1,stddft,-0.0000000172,Success
C-O,toluene,S0T1,stda,-0.0000000058,Success
C-O,toluene,S0T1,stddft,0.0000000210,Success
CPBPMCN,gas,S0S1,stda,-0.0000000734,Success
CPBPMCN,gas,S0S1,stddft,0.0000000285,Success
CPBPMCN,gas,S0T1,stda,0.0000000005,Success
CPBPMCN,gas,S0T1,stddft,0.0000000176,Success
CPBPMCN,toluene,S0S1,stda,0.0000000088,Success
CPBPMCN,toluene,S0S1,stddft,-0.0000000806,Success
CPBPMCN,toluene,S0T1,stda,-0.0000001090,Success
CPBPMCN,toluene,S0T1,stddft,0.0000000758,Success
CPBzFC,gas,S0S1,stda,-0.0000000140,Success
CPBzFC,gas,S0S1,stddft,0.0000000548,Success
CPBzFC,gas,S0T1,stda,0.0000000751,Success
CPBzFC,gas,S0T1,stddft,0.0000000033,Success
CPBzFC,toluene,S0S1,stda,0.0000000534,Success
CPBzFC,toluene,S0S1,stddft,0.0000000518,Success
CPBzFC,toluene,S0T1,stda,-0.0000000326,Success
CPBzFC,toluene,S0T1,stddft,0.0000000360,Success
CPPyC,gas,S0S1,stda,-0.0000000639,Success
CPPyC,gas,S0S1,stddft,0.0000000236,Success
CPPyC,gas,S0T1,stda,0.0000000769,Success
CPPyC,gas,S0T1,stddft,0.0000000413,Success
CPPyC,toluene,S0S1,stda,-0.0000000539,Success
CPPyC,toluene,S0S1,stddft,-0.0000000397,Success
CPPyC,toluene,S0T1,stda,0.0000000633,Success
CPPyC,toluene,S0T1,stddft,0.0000000350,Success
CPTBF,gas,S0S1,stda,0.0000000741,Success
CPTBF,gas,S0S1,stddft,0.0000000803,Success
CPTBF,gas,S0T1,stda,0.0000000078,Success
CPTBF,gas,S0T1,stddft,-0.0000000320,Success
CPTBF,toluene,S0S1,stda,-0.0000000215,Success
CPTBF,toluene,S0S1,stddft,-0.0000000264,Success
CPTBF,toluene,S0T1,stda,0.0000000639,Success
CPTBF,toluene,S0T1,stddft,-0.0000000607,Success
CPzPC,gas,S0S1,stda,0.0000000508,Success
CPzPC,gas,S0S1,stddft,-0.0000000030,Success
CPzPC,gas,S0T1,stda,0.0000000269,Success
CPzPC,gas,S0T1,stddft,-0.0000000105,Success
CPzPC,toluene,S0S1,stda,-0.0000000433,Success
CPzPC,toluene,S0S1,stddft,0.0000000268,Success
CPzPC,toluene,S0T1,stda,-0.0000000378,Success
CPzPC,toluene,S0T1,stddft,0.0000000242,Success
CPzPyC,gas,S0S1,stda,-0.0000000083,Success
CPzPyC,gas,S0S1,stddft,0.0000000385,Success
CPzPyC,gas,S0T1,stda,0.0000000740,Success
CPzPyC,gas,S0T1,stddft,0.0000000061,Success
CPzPyC,toluene,S0S1,stda,-0.0000000268,Success
CPzPyC,toluene,S0S1,stddft,0.0000000432,Success
CPzPyC,toluene,S0T1,stda,-0.0000000011,Success
CPzPyC,toluene,S0T1,stddft,0.0000000237,Success
CPzPzC,gas,S0S1,stda,-0.0000000081,Success
CPzPzC,gas,S0S1,stddft,0.0000000303,Success
CPzPzC,gas,S0T1,stda,-0.0000000008,Success
CPzPzC,gas,S0T1,stddft,-0.0000000003,Success
CPzPzC,toluene,S0S1,stda,-0.0000000175,Success
CPzPzC,toluene,S0S1,stddft,0.0000000502,Success
CPzPzC,toluene,S0T1,stda,0.0000000106,Success
CPzPzC,toluene,S0T1,stddft,-0.0000000628,Success
CTM,gas,S0S1,stda,0.0000000388,Success
CTM,gas,S0S1,stddft,-0.0000000185,Success
CTM,gas,S0T1,stda,0.0000000019,Success
CTM,gas,S0T1,stddft,-0.0000000103,Success
CTM,toluene,S0S1,stda,-0.0000000300,Success
CTM,toluene,S0S1,stddft,0.0000000297,Success
CTM,toluene,S0T1,stda,0.0000000242,Success
CTM,toluene,S0T1,stddft,-0.0000000218,Success
cyclohexanone,gas,S0S1,stda,0.0000000955,Success
cyclohexanone,gas,S0S1,stddft,-0.0000000389,Success
cyclohexanone,gas,S0T1,stda,0.0000000221,Success
cyclohexanone,gas,S0T1,stddft,-0.0000000296,Success
cyclohexanone,toluene,S0S1,stda,-0.0000000793,Success
cyclohexanone,toluene,S0S1,stddft,-0.0000001090,Success
cyclohexanone,toluene,S0T1,stda,-0.0000000810,Success
cyclohexanone,toluene,S0T1,stddft,0.0000000544,Success
Cz2ICz,gas,S0S1,stda,0.0000000150,Success
Cz2ICz,gas,S0S1,stddft,-0.0000000204,Success
Cz2ICz,gas,S0T1,stda,-0.0000000458,Success
Cz2ICz,gas,S0T1,stddft,-0.0000000322,Success
Cz2ICz,toluene,S0S1,stda,-0.0000000278,Success
Cz2ICz,toluene,S0S1,stddft,-0.0000000268,Success
Cz2ICz,toluene,S0T1,stda,0.0000000382,Success
Cz2ICz,toluene,S0T1,stddft,0.0000000085,Success
CZ9CZPZ,gas,S0S1,stda,0.0000000047,Success
CZ9CZPZ,gas,S0S1,stddft,-0.0000000718,Success
CZ9CZPZ,gas,S0T1,stda,-0.0000000572,Success
CZ9CZPZ,gas,S0T1,stddft,-0.0000001039,Success
CZ9CZPZ,toluene,S0S1,stda,-0.0000000415,Success
CZ9CZPZ,toluene,S0S1,stddft,-0.0000000299,Success
CZ9CZPZ,toluene,S0T1,stda,0.0000000164,Success
CZ9CZPZ,toluene,S0T1,stddft,-0.0000000149,Success
CzA-PPO,gas,S0S1,stda,0.0000000508,Success
CzA-PPO,gas,S0S1,stddft,-0.0000000147,Success
CzA-PPO,gas,S0T1,stda,0.0000000575,Success
CzA-PPO,gas,S0T1,stddft,0.0000000055,Success
CzA-PPO,toluene,S0S1,stda,-0.0000000414,Success
CzA-PPO,toluene,S0S1,stddft,0.0000000218,Success
CzA-PPO,toluene,S0T1,stda,-0.0000000381,Success
CzA-PPO,toluene,S0T1,stddft,-0.0000000504,Success
Cz–AQ,gas,S0S1,stda,0.0000000112,Success
Cz–AQ,gas,S0S1,stddft,0.0000000380,Success
Cz–AQ,gas,S0T1,stda,-0.0000000130,Success
Cz–AQ,gas,S0T1,stddft,-0.0000000170,Success
Cz–AQ,toluene,S0S1,stda,0.0000000339,Success
Cz–AQ,toluene,S0S1,stddft,-0.0000000463,Success
Cz–AQ,toluene,S0T1,stda,-0.0000000263,Success
Cz–AQ,toluene,S0T1,stddft,-0.0000000345,Success
CzB-FMPIM,gas,S0S1,stda,-0.0000000697,Success
CzB-FMPIM,gas,S0S1,stddft,0.0000000245,Success
CzB-FMPIM,gas,S0T1,stda,0.0000000771,Success
CzB-FMPIM,gas,S0T1,stddft,0.0000000004,Success
CzB-FMPIM,toluene,S0S1,stda,0.0000000907,Success
CzB-FMPIM,toluene,S0S1,stddft,0.0000000658,Success
CzB-FMPIM,toluene,S0T1,stda,-0.0000001632,Success
CzB-FMPIM,toluene,S0T1,stddft,0.0000000257,Success
CzB-FMPPI,gas,S0S1,stda,-0.0000001248,Success
CzB-FMPPI,gas,S0S1,stddft,-0.0000000037,Success
CzB-FMPPI,gas,S0T1,stda,-0.0000000396,Success
CzB-FMPPI,gas,S0T1,stddft,-0.0000000891,Success
CzB-FMPPI,toluene,S0S1,stda,0.0000000012,Success
CzB-FMPPI,toluene,S0S1,stddft,0.0000000310,Success
CzB-FMPPI,toluene,S0T1,stda,-0.0000000058,Success
CzB-FMPPI,toluene,S0T1,stddft,0.0000001059,Success
CzBN,gas,S0S1,stda,-0.0000000041,Success
CzBN,gas,S0S1,stddft,-0.0000000039,Success
CzBN,gas,S0T1,stda,0.0000000286,Success
CzBN,gas,S0T1,stddft,0.0000000197,Success
CzBN,toluene,S0S1,stda,0.0000000441,Success
CzBN,toluene,S0S1,stddft,-0.0000000099,Success
CzBN,toluene,S0T1,stda,-0.0000000767,Success
CzBN,toluene,S0T1,stddft,0.0000000381,Success
CzBPDCb,gas,S0S1,stda,0.0000000014,Success
CzBPDCb,gas,S0S1,stddft,0.0000000299,Success
CzBPDCb,gas,S0T1,stda,0.0000000149,Success
CzBPDCb,gas,S0T1,stddft,-0.0000001193,Success
CzBPDCb,toluene,S0S1,stda,0.0000000286,Success
CzBPDCb,toluene,S0S1,stddft,-0.0000000500,Success
CzBPDCb,toluene,S0T1,stda,0.0000000183,Success
CzBPDCb,toluene,S0T1,stddft,0.0000000227,Success
CzBroB,gas,S0S1,stda,0.0000000092,Success
CzBroB,gas,S0S1,stddft,-0.0000000294,Success
CzBroB,gas,S0T1,stda,-0.0000000049,Success
CzBroB,gas,S0T1,stddft,-0.0000000331,Success
CzBroB,toluene,S0S1,stda,0.0000000171,Success
CzBroB,toluene,S0S1,stddft,-0.0000000152,Success
CzBroB,toluene,S0T1,stda,0.0000000250,Success
CzBroB,toluene,S0T1,stddft,0.0000000077,Success
CzCbPy,gas,S0S1,stda,0.0000000474,Success
CzCbPy,gas,S0S1,stddft,0.0000000036,Success
CzCbPy,gas,S0T1,stda,0.0000000201,Success
CzCbPy,gas,S0T1,stddft,-0.0000000115,Success
CzCbPy,toluene,S0S1,stda,0.0000000429,Success
CzCbPy,toluene,S0S1,stddft,0.0000000689,Success
CzCbPy,toluene,S0T1,stda,0.0000000309,Success
CzCbPy,toluene,S0T1,stddft,-0.0000000257,Success
CzCNoB,gas,S0S1,stda,-0.0000000227,Success
CzCNoB,gas,S0S1,stddft,-0.0000000038,Success
CzCNoB,gas,S0T1,stda,-0.0000000134,Success
CzCNoB,gas,S0T1,stddft,-0.0000000203,Success
CzCNoB,toluene,S0S1,stda,0.0000000282,Success
CzCNoB,toluene,S0S1,stddft,0.0000000241,Success
CzCNoB,toluene,S0T1,stda,0.0000000211,Success
CzCNoB,toluene,S0T1,stddft,0.0000000509,Success
CzDCbTrz,gas,S0S1,stda,-0.0000000681,Success
CzDCbTrz,gas,S0S1,stddft,0.0000000105,Success
CzDCbTrz,gas,S0T1,stda,0.0000000039,Success
CzDCbTrz,gas,S0T1,stddft,-0.0000000084,Success
CzDCbTrz,toluene,S0S1,stda,-0.0000000372,Success
CzDCbTrz,toluene,S0S1,stddft,-0.0000000394,Success
CzDCbTrz,toluene,S0T1,stda,-0.0000000234,Success
CzDCbTrz,toluene,S0T1,stddft,0.0000000280,Success
CZ-DPS-DMAC,gas,S0S1,stda,-0.0000000337,Success
CZ-DPS-DMAC,gas,S0S1,stddft,-0.0000000067,Success
CZ-DPS-DMAC,gas,S0T1,stda,0.0000000210,Success
CZ-DPS-DMAC,gas,S0T1,stddft,-0.0000000503,Success
CZ-DPS-DMAC,toluene,S0S1,stda,0.0000000285,Success
CZ-DPS-DMAC,toluene,S0S1,stddft,-0.0000000103,Success
CZ-DPS-DMAC,toluene,S0T1,stda,0.0000000050,Success
CZ-DPS-DMAC,toluene,S0T1,stddft,-0.0000000708,Success
CzmPPC,gas,S0S1,stda,0.0000000033,Success
CzmPPC,gas,S0S1,stddft,-0.0000000027,Success
CzmPPC,gas,S0T1,stda,-0.0000001059,Success
CzmPPC,gas,S0T1,stddft,0.0000000643,Success
CzmPPC,toluene,S0S1,stda,-0.0000000012,Success
CzmPPC,toluene,S0S1,stddft,0.0000000040,Success
CzmPPC,toluene,S0T1,stda,0.0000000904,Success
CzmPPC,toluene,S0T1,stddft,-0.0000000166,Success
CzoB,gas,S0S1,stda,0.0000000274,Success
CzoB,gas,S0S1,stddft,0.0000000485,Success
CzoB,gas,S0T1,stda,-0.0000000164,Success
CzoB,gas,S0T1,stddft,-0.0000000065,Success
CzoB,toluene,S0S1,stda,-0.0000000390,Success
CzoB,toluene,S0S1,stddft,-0.0000000080,Success
CzoB,toluene,S0T1,stda,-0.0000000427,Success
CzoB,toluene,S0T1,stddft,0.0000000187,Success
CzPh-PPO,gas,S0S1,stda,0.0000000756,Success
CzPh-PPO,gas,S0S1,stddft,0.0000000385,Success
CzPh-PPO,gas,S0T1,stda,,Execution failed
CzPh-PPO,gas,S0T1,stddft,-0.0000000036,Success
CzPh-PPO,toluene,S0S1,stda,-0.0000000700,Success
CzPh-PPO,toluene,S0S1,stddft,-0.0000000427,Success
CzPh-PPO,toluene,S0T1,stda,0.0000000711,Success
CzPh-PPO,toluene,S0T1,stddft,-0.0000000055,Success
CzPm,gas,S0S1,stda,-0.0000000329,Success
CzPm,gas,S0S1,stddft,0.0000000462,Success
CzPm,gas,S0T1,stda,-0.0000000030,Success
CzPm,gas,S0T1,stddft,-0.0000000522,Success
CzPm,toluene,S0S1,stda,-0.0000000172,Success
CzPm,toluene,S0S1,stddft,-0.0000000415,Success
CzPm,toluene,S0T1,stda,0.0000000034,Success
CzPm,toluene,S0T1,stddft,0.0000000521,Success
CzppT,gas,S0S1,stda,0.0000000812,Success
CzppT,gas,S0S1,stddft,-0.0000000760,Success
CzppT,gas,S0T1,stda,0.0000000008,Success
CzppT,gas,S0T1,stddft,-0.0000000588,Success
CzppT,toluene,S0S1,stda,-0.0000001046,Success
CzppT,toluene,S0S1,stddft,-0.0000000671,Success
CzppT,toluene,S0T1,stda,0.0000000203,Success
CzppT,toluene,S0T1,stddft,-0.0000000748,Success
CzPrSBI,gas,S0S1,stda,-0.0000000175,Success
CzPrSBI,gas,S0S1,stddft,-0.0000000483,Success
CzPrSBI,gas,S0T1,stda,-0.0000000523,Success
CzPrSBI,gas,S0T1,stddft,-0.0000000788,Success
CzPrSBI,toluene,S0S1,stda,-0.0000000069,Success
CzPrSBI,toluene,S0S1,stddft,0.0000000140,Success
CzPrSBI,toluene,S0T1,stda,0.0000000612,Success
CzPrSBI,toluene,S0T1,stddft,-0.0000000061,Success
czpzpy,gas,S0S1,stda,-0.0000000470,Success
czpzpy,gas,S0S1,stddft,0.0000001186,Success
czpzpy,gas,S0T1,stda,-0.0000000371,Success
czpzpy,gas,S0T1,stddft,0.0000000486,Success
czpzpy,toluene,S0S1,stda,0.0000000412,Success
czpzpy,toluene,S0S1,stddft,0.0000000580,Success
czpzpy,toluene,S0T1,stda,0.0000000080,Success
czpzpy,toluene,S0T1,stddft,0.0000000105,Success
CzS2,gas,S0S1,stda,-0.0000000013,Success
CzS2,gas,S0S1,stddft,0.0000000356,Success
CzS2,gas,S0T1,stda,-0.0000000262,Success
CzS2,gas,S0T1,stddft,0.0000000805,Success
CzS2,toluene,S0S1,stda,0.0000000194,Success
CzS2,toluene,S0S1,stddft,-0.0000000463,Success
CzS2,toluene,S0T1,stda,-0.0000000248,Success
CzS2,toluene,S0T1,stddft,0.0000000599,Success
CzSO-1CO,gas,S0S1,stda,0.0000000085,Success
CzSO-1CO,gas,S0S1,stddft,0.0000000095,Success
CzSO-1CO,gas,S0T1,stda,0.0000000802,Success
CzSO-1CO,gas,S0T1,stddft,0.0000000099,Success
CzSO-1CO,toluene,S0S1,stda,0.0000000332,Success
CzSO-1CO,toluene,S0S1,stddft,0.0000000277,Success
CzSO-1CO,toluene,S0T1,stda,-0.0000000228,Success
CzSO-1CO,toluene,S0T1,stddft,0.0000001618,Success
Cz-SO,gas,S0S1,stda,-0.0000000163,Success
Cz-SO,gas,S0S1,stddft,0.0000000278,Success
Cz-SO,gas,S0T1,stda,-0.0000000579,Success
Cz-SO,gas,S0T1,stddft,0.0000000375,Success
Cz-SO,toluene,S0S1,stda,-0.0000000030,Success
Cz-SO,toluene,S0S1,stddft,-0.0000000608,Success
Cz-SO,toluene,S0T1,stda,0.0000000437,Success
Cz-SO,toluene,S0T1,stddft,0.0000000684,Success
CzTPA,gas,S0S1,stda,0.0000000071,Success
CzTPA,gas,S0S1,stddft,-0.0000000036,Success
CzTPA,gas,S0T1,stda,0.0000000180,Success
CzTPA,gas,S0T1,stddft,0.0000000299,Success
CzTPA-m-Trz,gas,S0S1,stda,-0.0000000272,Success
CzTPA-m-Trz,gas,S0S1,stddft,0.0000000542,Success
CzTPA-m-Trz,gas,S0T1,stda,0.0000000236,Success
CzTPA-m-Trz,gas,S0T1,stddft,-0.0000000075,Success
CzTPA-m-Trz,toluene,S0S1,stda,0.0000000261,Success
CzTPA-m-Trz,toluene,S0S1,stddft,0.0000000048,Success
CzTPA-m-Trz,toluene,S0T1,stda,-0.0000000705,Success
CzTPA-m-Trz,toluene,S0T1,stddft,-0.0000000042,Success
CzTPA,toluene,S0S1,stda,0.0000000308,Success
CzTPA,toluene,S0S1,stddft,-0.0000000080,Success
CzTPA,toluene,S0T1,stda,0.0000000402,Success
CzTPA,toluene,S0T1,stddft,0.0000000603,Success
CZ-TRZ,gas,S0S1,stda,0.0000000102,Success
CZ-TRZ,gas,S0S1,stddft,-0.0000000264,Success
CZ-TRZ,gas,S0T1,stda,0.0000000107,Success
CZ-TRZ,gas,S0T1,stddft,0.0000001032,Success
CZ-TRZ,toluene,S0S1,stda,-0.0000000591,Success
CZ-TRZ,toluene,S0S1,stddft,-0.0000000225,Success
CZ-TRZ,toluene,S0T1,stda,0.0000000680,Success
CZ-TRZ,toluene,S0T1,stddft,0.0000000000,Success
D1–D6,gas,S0S1,stda,-0.0000000395,Success
D1–D6,gas,S0S1,stddft,-0.0000000485,Success
D1–D6,gas,S0T1,stda,0.0000000310,Success
D1–D6,gas,S0T1,stddft,-0.0000001159,Success
D1–D6,toluene,S0S1,stda,0.0000000139,Success
D1–D6,toluene,S0S1,stddft,-0.0000000129,Success
D1–D6,toluene,S0T1,stda,0.0000000308,Success
D1–D6,toluene,S0T1,stddft,-0.0000000097,Success
D5,gas,S0S1,stda,0.0000000925,Success
D5,gas,S0S1,stddft,-0.0000000001,Success
D5,gas,S0T1,stda,-0.0000000746,Success
D5,gas,S0T1,stddft,0.0000000195,Success
D5,toluene,S0S1,stda,0.0000000541,Success
D5,toluene,S0S1,stddft,0.0000000597,Success
D5,toluene,S0T1,stda,0.0000000052,Success
D5,toluene,S0T1,stddft,-0.0000000029,Success
D6,gas,S0S1,stda,-0.0000000680,Success
D6,gas,S0S1,stddft,-0.0000000391,Success
D6,gas,S0T1,stda,-0.0000000322,Success
D6,gas,S0T1,stddft,0.0000000070,Success
D6,toluene,S0S1,stda,-0.0000000322,Success
D6,toluene,S0S1,stddft,-0.0000000460,Success
D6,toluene,S0T1,stda,0.0000000474,Success
D6,toluene,S0T1,stddft,0.0000000466,Success
DAcIPN,gas,S0S1,stda,0.0000000194,Success
DAcIPN,gas,S0S1,stddft,0.0000000379,Success
DAcIPN,gas,S0T1,stda,0.0000000426,Success
DAcIPN,gas,S0T1,stddft,0.0000000368,Success
DAcIPN,toluene,S0S1,stda,0.0000000858,Success
DAcIPN,toluene,S0S1,stddft,-0.0000000161,Success
DAcIPN,toluene,S0T1,stda,-0.0000000078,Success
DAcIPN,toluene,S0T1,stddft,-0.0000000267,Success
D–A–D,gas,S0S1,stda,-0.0000000002,Success
D–A–D,gas,S0S1,stddft,0.0000000000,Success
D–A–D,gas,S0T1,stda,-0.0000000201,Success
D–A–D,gas,S0T1,stddft,-0.0000000089,Success
D–A–D,toluene,S0S1,stda,0.0000000007,Success
D–A–D,toluene,S0S1,stddft,-0.0000000006,Success
D–A–D,toluene,S0T1,stda,0.0000000324,Success
D–A–D,toluene,S0T1,stddft,0.0000000115,Success
DBBPZ-DPXZ,gas,S0S1,stda,0.0000000332,Success
DBBPZ-DPXZ,gas,S0S1,stddft,0.0000000309,Success
DBBPZ-DPXZ,gas,S0T1,stda,-0.0000000067,Success
DBBPZ-DPXZ,gas,S0T1,stddft,-0.0000000245,Success
DBBPZ-DPXZ,toluene,S0S1,stda,-0.0000000282,Success
DBBPZ-DPXZ,toluene,S0S1,stddft,-0.0000000077,Success
DBBPZ-DPXZ,toluene,S0T1,stda,0.0000000037,Success
DBBPZ-DPXZ,toluene,S0T1,stddft,0.0000000535,Success
DBCP,gas,S0S1,stda,-0.0000000053,Success
DBCP,gas,S0S1,stddft,-0.0000000000,Success
DBCP,gas,S0T1,stda,-0.0000000132,Success
DBCP,gas,S0T1,stddft,-0.0000000091,Success
DBCP,toluene,S0S1,stda,-0.0000000018,Success
DBCP,toluene,S0S1,stddft,0.0000000286,Success
DBCP,toluene,S0T1,stda,-0.0000000035,Success
DBCP,toluene,S0T1,stddft,-0.0000000214,Success
DBFDPO,gas,S0S1,stda,-0.0000000771,Success
DBFDPO,gas,S0S1,stddft,0.0000000510,Success
DBFDPO,gas,S0T1,stda,0.0000000640,Success
DBFDPO,gas,S0T1,stddft,0.0000000552,Success
DBFDPO,toluene,S0S1,stda,0.0000000493,Success
DBFDPO,toluene,S0S1,stddft,0.0000001213,Success
DBFDPO,toluene,S0T1,stda,0.0000000037,Success
DBFDPO,toluene,S0T1,stddft,-0.0000000353,Success
dbG2TAZ,gas,S0S1,stda,-0.0000000420,Success
dbG2TAZ,gas,S0S1,stddft,0.0000000751,Success
dbG2TAZ,gas,S0T1,stda,0.0000000204,Success
dbG2TAZ,gas,S0T1,stddft,-0.0000001368,Success
dbG2TAZ,toluene,S0S1,stda,-0.0000000583,Success
dbG2TAZ,toluene,S0S1,stddft,-0.0000000323,Success
dbG2TAZ,toluene,S0T1,stda,0.0000000998,Success
dbG2TAZ,toluene,S0T1,stddft,0.0000000708,Success
DBP-3TPA,gas,S0S1,stda,0.0000000005,Success
DBP-3TPA,gas,S0S1,stddft,-0.0000000032,Success
DBP-3TPA,gas,S0T1,stda,0.0000000596,Success
DBP-3TPA,gas,S0T1,stddft,-0.0000000577,Success
DBP-3TPA,toluene,S0S1,stda,-0.0000000076,Success
DBP-3TPA,toluene,S0S1,stddft,0.0000000012,Success
DBP-3TPA,toluene,S0T1,stda,-0.0000000116,Success
