CID,SMILES,MW,n_aromatic_rings,n_heteroatoms,n_rotatable_bonds,has_donor,has_acceptor
354963,O=C1c2ccccc2C(=O)c2c1ccc1[nH]c3c4ccccc4ccc3c21,347.37,5,3,0,True,True
355029,CCC(=O)c1ccc(OCC(O)COc2c3ccccc3nc3ccccc23)cc1,401.46,4,5,8,True,True
355030,CS(=O)(=O)Nc1ccc(Oc2c3ccccc3nc3ccccc23)cc1,364.43,4,6,4,True,True
355031,CS(=O)(=O)Nc1ccc(NC(=O)c2c3ccccc3nc3ccccc23)cc1,391.45,4,7,4,True,True
355077,N#Cn1c2ccccc2c(=N)c2ccccc21,219.25,3,3,0,True,True
355078,N#CNc1c2ccccc2nc2ccccc12,219.25,3,3,1,True,True
355416,O=C1CN(c2cccc(Cl)c2)C(=O)CN1N=Cc1ccccn1,328.76,2,6,3,True,True
355417,O=C1CN(c2cccc(Cl)c2)C(=O)CN1N=Cc1cccnc1,328.76,2,6,3,True,True
355418,O=C1CN(c2cccc(C(F)(F)F)c2)C(=O)CN1N=Cc1cccnc1,362.31,2,6,3,True,True
355437,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccc(N=Cc2c3ccccc3nc3cc(Cl)ccc23)cc1,538.03,6,8,6,True,True
355438,COc1ccc(NS(=O)(=O)c2ccc(N=Cc3c4ccccc4nc4cc(Cl)ccc34)cc2)nn1,503.97,5,9,6,True,True
355439,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N=Cc3c4ccccc4nc4cc(Cl)ccc34)cc2)n1,502.0,5,8,5,True,True
355440,Cc1ccnc(NS(=O)(=O)c2ccc(N=Cc3c4ccccc4nc4cc(Cl)ccc34)cc2)n1,487.97,5,8,5,True,True
355441,O=S(=O)(Nc1nccs1)c1ccc(N=Cc2c3ccccc3nc3cc(Cl)ccc23)cc1,478.99,5,8,5,True,True
355442,O=S(=O)(Nc1ncccn1)c1ccc(N=Cc2c3ccccc3nc3cc(Cl)ccc23)cc1,473.95,5,8,5,True,True
355443,O=S(=O)(Nc1ccccn1)c1ccc(N=Cc2c3ccccc3nc3cc(Cl)ccc23)cc1,472.96,5,7,5,True,True
355444,CC(=O)NS(=O)(=O)c1ccc(N=Cc2c3ccccc3nc3cc(Cl)ccc23)cc1,437.91,4,7,4,True,True
355445,NC(N)=NS(=O)(=O)c1ccc(N=Cc2c3ccccc3nc3cc(Cl)ccc23)cc1,437.91,4,8,4,True,True
355446,NS(=O)(=O)c1ccc(N=Cc2c3ccccc3nc3cc(Cl)ccc23)cc1,395.87,4,6,3,True,True
355515,c1ccc2c(NCC3CCNCC3)c3ccccc3nc2c1,291.4,3,3,3,True,True
355516,[N-]=[N+]=NCC(O)COc1c2ccccc2nc2ccccc12,294.31,3,6,5,True,True
355731,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccc(N(C)C)cc3nc2-1,391.43,3,7,2,True,True
355782,CNc1nc(N)nc(N)c1N1CCN(c2ccc(C(=O)O)cc2)CC1,343.39,2,9,4,True,True
355783,CCOC(=O)CCCC(NC(=O)c1ccc(N2CCN(c3c(N)nc(N)nc3NC)CC2)cc1)C(=O)OCC,542.64,2,13,12,True,True
355784,CNc1nc(N)nc(N)c1N1CCN(c2ccc(C(=O)NC(CCCC(=O)O)C(=O)O)cc2)CC1,486.53,2,13,10,True,True
355804,c1ccc2c(NCC3CCN(c4c5ccccc5nc5ccccc45)CC3)c3ccccc3nc2c1,468.6,6,4,4,True,True
355814,Cc1c2cnccc2c(CO)c2[nH]c3ccccc3c12,262.31,4,3,1,True,True
355852,N#CC1=CCc2ccccc2N1C(=O)Oc1ccccc1,276.29,2,4,1,True,True
355856,N#CC1N(C(=O)Oc2ccccc2)c2ccccc2N1C(=O)Oc1ccccc1,385.38,3,7,2,True,True
355859,N#CC1Sc2ccccc2N1C(=O)Oc1ccccc1,282.32,2,5,1,True,True
355860,N#CC1Sc2ccccc2N1C(=O)OCc1ccccc1,296.35,2,5,2,True,True
355880,Cc1c2cc[n+](C[n+]3ccc4c(C)c5[nH]c6ccccc6c5c(C)c4c3)cc2c(C)c2c1[nH]c1ccccc12.[I-],633.56,8,4,2,True,True
355881,Cc1c2cc[n+](C[n+]3ccc4c(C)c5[nH]c6ccccc6c5c(C)c4c3)cc2c(C)c2c1[nH]c1ccccc12,506.65,8,4,2,True,True
355974,Cl.O=[N+]([O-])c1cn(CCCNc2c3ccccc3nc3ccccc23)cn1,383.84,4,7,6,True,True
355975,O=[N+]([O-])c1cn(CCCNc2c3ccccc3nc3ccccc23)cn1,347.38,4,7,6,True,True
355976,Cl.O=[N+]([O-])c1cn(CCNc2c3ccccc3nc3ccccc23)cn1,369.81,4,7,5,True,True
355977,O=[N+]([O-])c1cn(CCNc2c3ccccc3nc3ccccc23)cn1,333.35,4,7,5,True,True
356331,Cc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2,305.38,3,3,0,True,True
356477,CN(C)CCCSc1c2ccccc2nc2cccc([N+](=O)[O-])c12,341.44,3,6,6,True,True
356521,COc1cc2c(c3c1c(=NN=c1c4ccccc4n(C)c4c5c(cc(OC)c14)OC(C)(C)C=C5)c1ccccc1n3C)C=CC(C)(C)O2,638.77,6,8,3,True,True
356522,COc1cc2c(c3c1c(=NN(C)C)c1ccccc1n3C)C=CC(C)(C)O2,363.46,3,5,2,True,True
356567,COC(=O)N1c2ccccc2C(c2ccccc2)=NC1C#N,291.31,2,5,1,True,True
356568,COC(=O)N1c2ccccc2C(c2ccccc2)=NC1(C)C#N,305.34,2,5,1,True,True
356569,CCC1(C#N)N=C(c2ccccc2)c2ccccc2N1C(=O)OC,319.36,2,5,2,True,True
356570,CCOC(=O)N1c2ccccc2C(c2ccccc2)=NC1(C)C#N,319.36,2,5,2,True,True
356574,CCOC(=O)N1c2ccccc2C(c2ccccc2)=NC1C#N,305.34,2,5,2,True,True
356575,CCOC(=O)N1c2ccccc2C(c2ccccc2)=NC1(C#N)CC,333.39,2,5,3,True,True
356576,CC1(C#N)N=C(c2ccccc2)c2ccccc2N1C(=O)Oc1ccccc1,367.41,3,5,2,True,True
356577,CCC1(C#N)N=C(c2ccccc2)c2ccccc2N1C(=O)Oc1ccccc1,381.44,3,5,3,True,True
356593,OC(COc1c2ccccc2nc2ccccc12)COc1c2ccccc2nc2ccccc12,446.51,6,5,6,True,True
356594,OC(CNc1c2ccccc2nc2ccccc12)COc1c2ccccc2nc2ccccc12,445.52,6,5,6,True,True
356720,Cc1[nH]c(N=Cc2ccc(N(C)C)cc2)c(C#N)c1C,266.35,2,4,3,True,True
356733,c1ccc2c(Nc3ccc(Oc4ccc(Nc5c6ccccc6nc6ccccc56)cc4)cc3)c3ccccc3nc2c1,554.65,8,5,6,True,True
356996,c1cnc(Nc2c3ccccc3nc3ccccc23)nc1,272.31,4,4,2,True,True
357023,C#CC(C)(C)Nc1c2ccccc2nc2ccccc12,260.34,3,2,2,True,True
357309,CN(C)c1ccc(-c2cc(C(=O)O)c3c(ccc4ccccc43)n2)cc1,342.4,4,4,3,True,True
357311,NS(=O)(=O)c1ccc(Nc2c3ccccc3nc3c([N+](=O)[O-])cccc23)cc1,394.41,4,9,4,True,True
357313,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c([N+](=O)[O-])cccc34)cc2)n1,500.54,5,11,6,True,True
357315,O=[N+]([O-])c1cccc2c(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c3ccccc3nc12,477.53,5,11,6,True,True
357390,CCN(CC)CCCc1cc(OC)cc2c1[nH]c1c(C)c3ccncc3c(C)c12,389.54,4,4,7,True,True
357457,Cc1c2cc[n+](CCCCCCCC(=O)O)cc2c(C)c2c1[nH]c1ccccc12.[Br-],469.42,4,4,8,True,True
357458,Cc1c2cc[n+](CCCCCCCC(=O)O)cc2c(C)c2c1[nH]c1ccccc12,389.52,4,4,8,True,True
357459,CCOC(=O)C[n+]1ccc2c(C)c3[nH]c4ccccc4c3c(C)c2c1.[Br-],413.32,4,4,3,True,True
357460,CCOC(=O)C[n+]1ccc2c(C)c3[nH]c4ccccc4c3c(C)c2c1,333.41,4,4,3,True,True
357461,COC(=O)CCCCCCC[n+]1ccc2c(C)c3[nH]c4ccccc4c3c(C)c2c1.[Br-],483.45,4,4,8,True,True
357462,COC(=O)CCCCCCC[n+]1ccc2c(C)c3[nH]c4ccccc4c3c(C)c2c1,403.55,4,4,8,True,True
357463,COC(=O)CCCC[n+]1ccc2c(C)c3[nH]c4ccccc4c3c(C)c2c1.[Br-],441.37,4,4,5,True,True
357464,COC(=O)CCCC[n+]1ccc2c(C)c3[nH]c4ccccc4c3c(C)c2c1,361.47,4,4,5,True,True
357465,CCN(CC)C(=O)CCc1cc(OC)cc2c1[nH]c1c(C)c3ccncc3c(C)c12,403.53,4,5,6,True,True
357510,CCN(CC)c1ccc(N=Nc2nc(Cl)c(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)s2)c(NC(C)=O)c1,556.05,3,10,7,True,True
358040,COc1cccc2c1c(=O)c1cc([N+](=O)[O-])ccc1n2C,284.27,3,6,2,True,True
358041,COc1ccc2c(=O)c3cc([N+](=O)[O-])ccc3n(C)c2c1,284.27,3,6,2,True,True
358122,Cc1cccc2cc3cccc(C(=O)NCCN(C)C)c3nc12.Cl,343.86,3,4,4,True,True
358123,COc1ccc2nc3c(C(=O)NCCN(C)C)cccc3cc2c1.Cl,359.86,3,5,5,True,True
358124,CN(C)CCNC(=O)c1cccc2cc3cc(O)ccc3nc12.Cl,345.83,3,5,4,True,True
358125,CN(C)CCNC(=O)c1cccc2cc3cc(O)ccc3nc12,309.37,3,5,4,True,True
358126,Cc1cc(C(=O)NCCN(C)C)c2nc3ccccc3cc2c1.Cl,343.86,3,4,4,True,True
358127,Cc1ccc2cc3cccc(C(=O)NCCN(C)C)c3nc2c1.Cl,343.86,3,4,4,True,True
358128,Cc1ccc2nc3c(C(=O)NCCN(C)C)cccc3cc2c1.Cl,343.86,3,4,4,True,True
358129,Cc1ccc2nc3c(C(=O)NCCN(C)C)cccc3cc2c1,307.4,3,4,4,True,True
358130,Cc1cccc2nc3c(C(=O)NCCN(C)C)cccc3cc12.Cl,343.86,3,4,4,True,True
358131,Cc1cccc2nc3c(C(=O)NCCN(C)C)cccc3cc12,307.4,3,4,4,True,True
358132,CN(C)CCNC(=O)c1cccc2cc3ccc4ccccc4c3nc12.Cl,379.89,4,4,4,True,True
358133,CN(C)CCNC(=O)c1cccc2cc3ccc4ccccc4c3nc12,343.43,4,4,4,True,True
358134,CN(C)CCNC(=O)c1cc(Cl)cc2cc3ccccc3nc12.Cl,364.28,3,4,4,True,True
358135,Cc1ccc(C(=O)NCCN(C)C)c2nc3ccccc3cc12.Cl,343.86,3,4,4,True,True
358136,CN(C)CCNC(=O)c1cccc2cc3c(Cl)cccc3nc12.Cl,364.28,3,4,4,True,True
358137,CN(C)CCNC(=O)c1cccc2cc3c(Cl)cccc3nc12,327.82,3,4,4,True,True
358138,CN(C)CCNC(=O)c1ccc(C(=O)NCCN(C)C)c2nc3ccccc3cc12.Cl,443.98,3,7,8,True,True
358139,CN(C)CCNC(=O)c1ccc(C(=O)NCCN(C)C)c2nc3ccccc3cc12,407.52,3,7,8,True,True
358140,CCN(CC)CCNC(=O)c1cccc2cc3ccccc3nc12.Cl,357.89,3,4,6,True,True
358141,Cl.NCCNC(=O)c1cccc2cc3ccccc3nc12,301.78,3,4,3,True,True
358191,O=C(O)c1cn2c3c(cc(N4CCN(CCO)CC4)cc3c1=O)SCC2,375.45,2,8,4,True,True
358231,CCC(CC)(C(=O)Nc1ccc2[nH]c3ccccc3c(=O)c2c1)C(=O)Nc1ccc2[nH]c3ccccc3c(=O)c2c1.Cl,581.07,6,8,6,True,True
358232,CCC(CC)(C(=O)Nc1ccc2[nH]c3ccccc3c(=O)c2c1)C(=O)Nc1ccc2[nH]c3ccccc3c(=O)c2c1,544.61,6,8,6,True,True
358233,Cl.Cn1c2ccccc2c(=O)c2cc(NC(=O)CCC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,567.05,6,8,5,True,True
358234,Cn1c2ccccc2c(=O)c2cc(NC(=O)CCC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,530.58,6,8,5,True,True
358235,Cl.Cn1c2ccccc2c(=O)c2cc(NC(=O)CCCC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,581.07,6,8,6,True,True
358236,Cn1c2ccccc2c(=O)c2cc(NC(=O)CCCC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,544.61,6,8,6,True,True
358237,Cl.Cn1c2ccccc2c(=O)c2cc(NC(=O)CCCCCCCC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,637.18,6,8,10,True,True
358238,Cn1c2ccccc2c(=O)c2cc(NC(=O)CCCCCCCC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,600.72,6,8,10,True,True
358239,Cl.Cn1c2ccccc2c(=O)c2cc(NC(=O)CCCCC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,595.1,6,8,7,True,True
358240,Cn1c2ccccc2c(=O)c2cc(NC(=O)CCCCC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,558.64,6,8,7,True,True
358241,CCC(CC)(C(=O)Nc1ccc2c(c1)c(=O)c1ccccc1n2C)C(=O)Nc1ccc2c(c1)c(=O)c1ccccc1n2C.Cl,609.13,6,8,6,True,True
358242,CCC(CC)(C(=O)Nc1ccc2c(c1)c(=O)c1ccccc1n2C)C(=O)Nc1ccc2c(c1)c(=O)c1ccccc1n2C,572.67,6,8,6,True,True
358243,Cl.Cn1c2ccccc2c(=O)c2cc(NC(=O)C=CC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,565.03,6,8,4,True,True
358244,Cn1c2ccccc2c(=O)c2cc(NC(=O)C=CC(=O)Nc3ccc4c(c3)c(=O)c3ccccc3n4C)ccc21,528.57,6,8,4,True,True
358245,COc1cccc2c(SCCCCCCSc3c4ccccc4nc4c(OC)cccc34)c3ccccc3nc12,564.78,6,6,11,True,True
358246,Cn1c2ccccc2c(=S)c2cc(NC(=O)CCCCC(=O)Nc3ccc4c(c3)c(=S)c3ccccc3n4C)ccc21,590.77,6,8,7,True,True
358247,O=C1CCCCC(=O)Nc2ccc3nc4ccccc4c(c3c2)SCCCCCCCCSc2c3ccccc3nc3ccc(cc23)N1,672.92,6,8,0,True,True
358251,O=C(CCCC(=O)Nc1ccc2c(=O)c3ccccc3[nH]c2c1)Nc1ccc2c(=O)c3ccccc3[nH]c2c1,516.56,6,8,6,True,True
358252,O=C(CCCCC(=O)Nc1ccc2c(=O)c3ccccc3[nH]c2c1)Nc1ccc2c(=O)c3ccccc3[nH]c2c1,530.58,6,8,7,True,True
358253,O=C(CCCCCCCC(=O)Nc1ccc2c(=O)c3ccccc3[nH]c2c1)Nc1ccc2c(=O)c3ccccc3[nH]c2c1,572.67,6,8,10,True,True
358254,Nc1ccc2c(SCCSc3c4ccccc4nc4cc(N)ccc34)c3ccccc3nc2c1,478.65,6,6,5,True,True
358255,Nc1ccc2c(SCCCCSc3c4ccccc4nc4cc(N)ccc34)c3ccccc3nc2c1,506.7,6,6,7,True,True
358256,Nc1ccc2c(SCCCCCCCCSc3c4ccccc4nc4cc(N)ccc34)c3ccccc3nc2c1,562.81,6,6,11,True,True
358257,Nc1ccc2c(SCCCCCCSc3c4ccccc4nc4cc(N)ccc34)c3ccccc3nc2c1,534.75,6,6,9,True,True
358863,CCOc1ccc(N2C(=O)C(=O)C(C#N)(c3nc4ccccc4o3)C(=O)C2=O)cc1,403.35,3,9,4,True,True
358906,COC(=O)c1cc(OC)c2cccnc2c1Nc1ccccc1,308.34,3,5,4,True,True
359013,Cc1c2cnccc2c(CN(C)C(=O)CCCCC(=O)N(C)Cc2c3ccncc3c(C)c3c2[nH]c2ccccc23)c2[nH]c3ccccc3c12,660.82,8,8,9,True,True
359014,COc1ccc2[nH]c3c(C4SCCCS4)c4ccncc4c(C)c3c2c1,380.54,4,5,2,True,True
359020,CCN(CC)CCSc1c2ccccc2nc2ccccc12.Cl,346.93,3,3,6,True,True
359039,CN(C)c1ccc(Cc2c[nH]c3ccccc3c2=O)cc1,278.36,3,3,3,True,True
359154,N#CC1(c2nc3ccccc3o2)C(=O)C(=O)N(c2ccc(Cl)cc2)C(=O)C1=O,393.74,3,8,2,True,True
359414,N#CCCN(CCC#N)c1ccc(C=Nc2ccc(F)cc2)cc1,320.37,2,4,7,True,True
359415,COc1ccc(N=Cc2ccc(N(CCC#N)CCC#N)cc2)cc1,332.41,2,5,8,True,True
359416,CCOC(=O)c1ccc(N=Cc2ccc(N(CCC#N)CCC#N)cc2)cc1,374.44,2,6,9,True,True
359417,Cc1c(N=Cc2ccc(N(CCC#N)CCC#N)cc2)c(=O)n(-c2ccccc2)n1C,412.5,3,7,8,True,True
359418,N#CCCN(CCC#N)c1ccc(C=Nc2nc(-c3ccccc3)cs2)cc1,385.5,3,6,8,True,True
359495,CC(=O)Nc1cccc2[nH]c3ccccc3c(=O)c12,252.27,3,4,1,True,True
359496,Cl.Cn1c2ccccc2c(=O)c2c([N+](=O)[O-])ccc(NCCN)c21,348.79,3,7,4,True,True
359497,Cn1c2ccccc2c(=O)c2c([N+](=O)[O-])ccc(NCCN)c21,312.33,3,7,4,True,True
359498,CCSc1ccc([N+](=O)[O-])c2c(SCC)c3ccccc3nc12,344.46,3,6,5,True,True
359670,N#CCCN(C1=NN(C(=O)CC(=O)Nc2ccccc2)C(c2ccccc2)C1)c1ccccc1,451.53,3,7,7,True,True
359671,COc1ccc(NC(=O)CC(=O)N2N=C(N(CCC#N)c3ccccc3)CC2c2ccccc2)cc1,481.56,3,8,8,True,True
359678,C[n+]1ccc(C=C(C=Cc2ccc(N(CCCl)CCCl)cc2)c2cc3ccccc3oc2=O)cc1,506.45,4,4,9,True,True
359900,CN1C(=O)[C@]2(C)CC(c3ccncc3)N2c2ccccc21,279.34,2,4,1,True,True
359901,CC(C)CCC12CC(c3ccncc3)N1c1ccccc1N(C)C2=O,335.45,2,4,4,True,True
359902,CC12CC(c3ccncc3)N1c1ccccc1N(c1ccccc1)C2=O,341.41,3,4,2,True,True
360026,Cn1c2ccccc2c(=Nc2ccc(S(N)(=O)=O)cc2)c2ccccc21,363.44,4,6,2,True,True
360027,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N=c3c4ccccc4n(C)c4ccccc34)cc2)n1,469.57,5,8,4,True,True
360028,Cn1c2ccccc2c(=Nc2ccc(S(=O)(=O)N=C(N)N)cc2)c2ccccc21,405.48,4,8,3,True,True
360029,Cc1noc(NS(=O)(=O)c2ccc(N=c3c4ccccc4n(C)c4ccccc34)cc2)c1C,458.54,5,8,4,True,True
360030,Cc1cc(NS(=O)(=O)c2ccc(N=c3c4ccccc4n(C)c4ccccc34)cc2)no1,444.52,5,8,4,True,True
360031,NS(=O)(=O)c1ccc(N=c2c3ccccc3n(-c3ccccc3)c3ccccc23)cc1,425.51,5,6,3,True,True
360032,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N=c3c4ccccc4n(-c4ccccc4)c4ccccc34)cc2)n1,531.64,6,8,5,True,True
360033,NC(N)=NS(=O)(=O)c1ccc(N=c2c3ccccc3n(-c3ccccc3)c3ccccc23)cc1,467.55,5,8,4,True,True
360034,Cc1noc(NS(=O)(=O)c2ccc(N=c3c4ccccc4n(-c4ccccc4)c4ccccc34)cc2)c1C,520.61,6,8,5,True,True
360035,Cc1cc(NS(=O)(=O)c2ccc(N=c3c4ccccc4n(-c4ccccc4)c4ccccc34)cc2)no1,506.59,6,8,5,True,True
360036,NS(=O)(=O)c1ccc(N=c2c3ccccc3n(Cc3ccccc3)c3ccccc23)cc1,439.54,5,6,4,True,True
360037,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N=c3c4ccccc4n(Cc4ccccc4)c4ccccc34)cc2)n1,545.67,6,8,6,True,True
360038,NC(N)=NS(=O)(=O)c1ccc(N=c2c3ccccc3n(Cc3ccccc3)c3ccccc23)cc1,481.58,5,8,5,True,True
360039,Cc1noc(NS(=O)(=O)c2ccc(N=c3c4ccccc4n(Cc4ccccc4)c4ccccc34)cc2)c1C,534.64,6,8,6,True,True
360040,Cc1cc(NS(=O)(=O)c2ccc(N=c3c4ccccc4n(Cc4ccccc4)c4ccccc34)cc2)no1,520.61,6,8,6,True,True
360054,CCOC1c2nc3ccccc3nc2-c2ccccc2N1C(C)=O,319.36,3,5,2,True,True
360069,Cc1cc2c(=O)c3ccccc3[nH]c2c(C(=O)O)c1C,267.28,3,4,1,True,True
360199,Cn1ccc2c3nc4cc(Br)ccc4c4c3c(c(=O)c-2c1)[N+](C)(C)CC4=O.[Cl-],458.74,2,5,0,True,True
360200,Cn1ccc2c3nc4cc(Br)ccc4c4c3c(c(=O)c-2c1)[N+](C)(C)CC4=O,423.29,2,5,0,True,True
360412,COc1cc(OC)c2c(=O)c3ccc([N+](=O)[O-])cc3n(C)c2c1,314.3,3,7,3,True,True
360413,COc1cc(OC)c2c(=O)c3cccc([N+](=O)[O-])c3n(C)c2c1,314.3,3,7,3,True,True
360580,Cn1ncc2cc3c(Nc4ccc(Cl)cc4)cccc3nc21,308.77,4,4,2,True,True
360619,COc1ccc(-c2cc(N3CCN(c4ccccc4)CC3)c(C#N)c(=O)o2)cc1,387.44,3,6,4,True,True
360621,COc1ccc(-c2cc(N3CCN(c4ccc(Cl)cc4)CC3)c(C#N)c(=O)o2)cc1,421.88,3,6,4,True,True
360712,Cc1ccc(C)c(N2CC(=NNC(=O)CC#N)C(c3nc4ccccc4s3)C(=O)C2=O)c1,445.5,3,9,4,True,True
360717,N#CCC(=O)NN=C1C(=O)N(c2ccc(Cl)cc2)C(=O)C(=O)C1c1nc2ccccc2o1,449.81,3,10,4,True,True
360768,COc1cc(OC)cc(N2CCC(c3c(N)nc(N)nc3Cl)CC2)c1,363.85,2,7,4,True,True
360781,Cc1cccc[c]1[Sn]([Cl])([S]C(C#N)=NN=Cc1ccc(N(C)C)cc1)[c]1ccccc1C,567.73,3,5,6,True,True
360782,CN(C)c1ccc(C=NN=C(C#N)[S][Sn]([Cl])([c]2ccccc2)[c]2ccccc2)cc1,539.68,3,5,6,True,True
360999,N#CCC(=O)NN=C1C(=O)N(c2cc(Cl)ccc2Cl)C(=O)C(=O)C1c1nc2ccccc2s1,500.32,3,10,4,True,True
361028,N#CCC(=O)NN=C1C(=O)N(c2ccc(Cl)cc2)C(=O)C(=O)C1c1nc2ccccc2s1,465.88,3,10,4,True,True
361100,CN(C)c1ccc(C=C(NC(=O)c2ccccc2)c2nc3c4c(ccc3[nH]2)C(=O)c2ccccc2C4=O)cc1,512.57,5,7,5,True,True
361397,CN(C)c1ccc(C=C(NC(=O)c2ccccc2)c2nc3ncncc3[nH]2)cc1,384.44,4,7,5,True,True
361692,CCOC(=O)C1=C2c3cccnc3-c3ccccc3N2C(C(=O)OCC)C1C(=O)OCC,436.46,2,8,6,True,True
362099,CCN(CC)CCCC(C)Nc1c2cc(OC)cc(C)c2nc2c(C)c(Cl)ccc12.Cl,464.48,3,4,9,True,True
362100,CCN(CC)CCCC(C)Nc1c2cc(OC)cc(C)c2nc2c(C)c(Cl)ccc12,428.02,3,4,9,True,True
362143,CC(C)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,501.46,3,4,6,True,True
362144,O=C1CCCN1CCCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,556.5,3,6,7,True,True
362317,Cc1cc2c(=O)c3ccccc3[nH]c2c(C(N)=O)c1C,266.3,3,4,1,True,True
362326,CCN(CC)CCSc1c2ccccc2nc2c(OC)ccc(OC)c12,370.52,3,5,8,True,True
362327,CCSc1c2ccccc2nc2c(OC)ccc(OC)c12,299.4,3,4,4,True,True
362329,COc1ccc(OC)c2c(=O)c3ccccc3[nH]c12,255.27,3,4,2,True,True
362330,CCn1c2ccccc2c(=O)c2c(OC)ccc(OC)c21,283.33,3,4,3,True,True
362331,CCN(CC)CCn1c2ccccc2c(=O)c2c(OC)ccc(OC)c21,354.45,3,5,7,True,True
362334,COc1ccc(C(=O)O)c2c(=O)c3ccccc3[nH]c12,269.26,3,5,2,True,True
362517,COc1ccc2nc3ccccc3c(NCCCN(C)CCCl)c2c1.Cl,394.35,3,4,8,True,True
362518,COc1ccc2nc3ccccc3c(NCCCN(C)CCCl)c2c1,357.89,3,4,8,True,True
362519,CCN(CCCl)CCCNc1c2ccccc2nc2ccc(OC)cc12.Cl,408.37,3,4,9,True,True
362973,CC(=O)[O-].COc1ccc2[nH]c3c(C)c4cc[n+](C)cc4c(C)c3c2c1,350.42,4,5,1,True,True
363144,NC(N)=NS(=O)(=O)c1ccc(NCCc2c3ccccc3nc3ccccc23)cc1,419.51,4,8,6,True,True
363145,CC(Nc1ccc(S(=O)(=O)N=C(N)N)cc1)c1c2ccccc2nc2ccccc12,419.51,4,8,5,True,True
363146,COc1cc(NS(C)(=O)=O)ccc1NCc1c2ccccc2nc2ccccc12,407.5,4,7,6,True,True
363147,NC(N)=NCCCC(Nc1c2ccccc2nc2ccccc12)C(=O)O,351.41,3,7,7,True,True
363148,NC(=O)CCC(Nc1c2ccccc2nc2ccccc12)C(=O)O,323.35,3,6,6,True,True
363149,O=C(O)C(CS)Nc1c2ccccc2nc2ccccc12,298.37,3,5,4,True,True
363150,CC(C)C(Nc1c2ccccc2nc2ccccc12)C(=O)O,294.35,3,4,4,True,True
363151,NC(N)=NCCCC(NCc1c2ccccc2nc2ccccc12)C(=O)O,365.44,3,7,8,True,True
363152,CC(C)C(NCc1c2ccccc2nc2ccccc12)C(=O)O,308.38,3,4,5,True,True
363153,O=C(O)C(CS)NCc1c2ccccc2nc2ccccc12,312.39,3,5,5,True,True
363154,O=C(O)CNCc1c2ccccc2nc2ccccc12,266.3,3,4,4,True,True
363172,CCN(CC)c1ccc(N=C2C=CC(=C(C#N)C#N)c3ccccc32)c(C)c1,366.47,2,4,4,True,True
363173,CN(C)c1ccc(N=C2C=CC(=C(C#N)C#N)c3ccccc32)cc1,324.39,2,4,2,True,True
363174,CCN(CC)c1ccc(N=C2C=C(Cl)C(=O)c3ncccc32)c(C)c1,353.85,2,4,4,True,True
363294,CCN(CCCl)CCNc1c2ccccc2nc2ccc(OC)cc12.Cl,394.35,3,4,8,True,True
363295,COc1ccc2nc3ccccc3c(NCCN(C)CCCl)c2c1.Cl,380.32,3,4,7,True,True
363296,COc1ccc2nc3ccccc3c(NCCN(C)CCCl)c2c1,343.86,3,4,7,True,True
363534,COc1ccc2nc3ccccc3c(NCCN(CCCl)CCCl)c2c1.Cl,428.79,3,4,9,True,True
363535,COc1ccc2nc3ccccc3c(NCCN(CCCl)CCCl)c2c1,392.33,3,4,9,True,True
363536,COc1ccc2nc3ccccc3c(NCCCCN(C)CCCl)c2c1.Cl,408.37,3,4,9,True,True
363537,COc1ccc2nc3ccccc3c(NCCCCN(C)CCCl)c2c1,371.91,3,4,9,True,True
363690,CN1C(=O)C(Cl)(C(Cl)(Cl)S(=O)(=O)O)C(=O)c2ccccc21.c1ccncc1,451.71,2,8,2,True,True
363802,CN(C)c1ccc(C2CC(=O)C(C#N)=C(c3ccccc3)NN2C)cc1,346.43,2,5,3,True,True
363814,O=C(O)c1ccc([N+](=O)[O-])c2c(=O)c3ccccc3[nH]c12,284.23,3,7,2,True,True
